state,diesel,electric,natural_gas,LP_gas,total,diesel_percentage,electric_percentage,STUSPS,node
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12095
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12097
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12099
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12101
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12105
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12107
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12109
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12111
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12121
FL,9067.0,11408.0,54.0,58.0,20587.0,0.4432408801670957,0.5567591198329043,FL,fips12127
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13007
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13027
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13033
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13037
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13069
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13071
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13081
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13087
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13093
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13095
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13099
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13155
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13163
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13177
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13193
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13201
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13205
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13235
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13243
GA,1959.0,11420.0,0.0,0.0,13379.0,0.146423499514164,0.853576500485836,GA,fips13251
