node,sprinkler_percentage,drip_percentage,surface_percentage,well_pressure [bar],gw_percentages,sw_percentages,operating_pressure,pressure_head,conversion_factor_el,conversion_factor_diesel,unit_conversion_factor
fips30087,0.205,0.0,0.795,7.437284543379055,0.0042816301506761,0.995718369849324,0.94095,7.3993119432249514,0.0252,0.0672,kWh/m3
fips30089,0.966,0.0,0.034,7.437284543379055,0.0131208860620978,0.9868791139379022,2.9119399999999995,8.417849093422452,0.0287,0.0765,kWh/m3
fips30091,0.933,0.0,0.067,7.437284543379055,0.3407481412274536,0.6592518587725464,2.8264700000000005,42.68455945638374,0.1454,0.3877,kWh/m3
fips30093,0.894,0.0,0.106,7.437284543379055,0.0089741404068277,0.991025859593172,2.72546,7.9633220841081105,0.0271,0.0723,kWh/m3
fips30095,0.061,0.0,0.939,7.437284543379055,0.0082679034498814,0.9917320965501184,0.56799,7.708326575070859,0.0263,0.07,kWh/m3
fips30097,0.447,0.0,0.553,7.437284543379055,0.0005086957682251,0.9994913042317748,1.56773,7.080334483088913,0.0241,0.0643,kWh/m3
fips30099,0.588,0.0,0.412,7.437284543379055,0.0006655427395049,0.9993344572604952,1.9329199999999997,7.097209700321321,0.0242,0.0645,kWh/m3
fips30101,0.916,0.0,0.084,7.437284543379055,0.0125426646199509,0.987457335380049,2.7824400000000002,8.340291309438168,0.0284,0.0758,kWh/m3
fips30103,0.275,0.0,0.725,7.437284543379055,0.0043043906069267,0.9956956093930732,1.12225,7.4092108061996464,0.0252,0.0673,kWh/m3
fips30105,0.282,0.0,0.718,7.437284543379055,0.0111013369569862,0.988898663043014,1.14038,8.0043174760453,0.0273,0.0727,kWh/m3
fips30107,0.167,0.0,0.833,7.437284543379055,0.0047674391431916,0.9952325608568082,0.84253,7.436019489831522,0.0253,0.0675,kWh/m3
fips30111,0.123,0.0,0.877,7.437284543379055,0.0046852654986975,0.9953147345013024,0.7285699999999999,7.42364114739527,0.0253,0.0674,kWh/m3
fips31001,0.713,0.001,0.287,5.697008725827814,0.9786310674477888,0.0213689325522112,2.2576699999999996,86.388335705006,0.2942,0.7846,kWh/m3
fips31003,0.963,0.001,0.037,8.422301656623981,0.9903640593168702,0.0096359406831297,2.9051699999999996,121.38961072019285,0.4135,1.1025,kWh/m3
fips31005,0.894,0.014,0.092,9.205484256000002,1.0,0.0,2.73372,128.73806581039756,0.4385,1.1693,kWh/m3
fips31007,0.681,0.006,0.313,3.952021188292684,0.9338466482679096,0.0661533517320904,2.17733,65.38097923796178,0.2227,0.5938,kWh/m3
fips31009,0.867,0.012,0.121,8.28706823526316,0.9303163416828444,0.0696836583171554,2.66261,110.8732374967817,0.3776,1.007,kWh/m3
fips31011,0.915,0.001,0.084,8.016323835875001,0.9887793919447516,0.0112206080552484,2.78044,115.857467692228,0.3946,1.0523,kWh/m3
fips31013,0.963,0.001,0.036,9.465703675412634,0.9704702577811772,0.0295297422188228,2.90476,129.41046964271547,0.4408,1.1754,kWh/m3
fips31015,0.554,0.011,0.435,4.8801528,0.6512376506586325,0.3487623493413675,1.85135,51.72077542175337,0.1762,0.4698,kWh/m3
fips31017,0.658,0.003,0.339,7.258874539956806,0.6184183421249446,0.3815816578750555,2.11599,66.13239741535189,0.2252,0.6007,kWh/m3
fips31019,0.671,0.001,0.329,6.100633958671455,0.981447270932672,0.0185527290673278,2.1488899999999997,89.56649108798972,0.3051,0.8135,kWh/m3
fips31021,0.78,0.003,0.217,3.591631389323583,0.9276947098087226,0.0723052901912774,2.4319699999999997,63.9965661862585,0.218,0.5813,kWh/m3
fips31023,0.773,0.001,0.226,5.991585838396436,0.9819764880239378,0.0180235119760621,2.41266,91.15975344422351,0.3105,0.828,kWh/m3
fips31027,0.958,0.001,0.041,5.097475735912088,0.966677981177326,0.0333220188226739,2.8918099999999995,85.76010811661878,0.2921,0.7789,kWh/m3
fips31029,0.969,0.001,0.03,8.8988784176,0.9990785664259034,0.0009214335740966,2.9203,127.40354566552278,0.4339,1.1572,kWh/m3
fips31031,0.923,0.003,0.074,8.982825908165681,0.9362324992248792,0.0637675007751209,2.80234,119.50718992845869,0.407,1.0854,kWh/m3
fips31033,0.977,0.0,0.023,6.823729175766991,0.9659474656028326,0.0340525343971672,2.94043,103.17701131065003,0.3514,0.9371,kWh/m3
fips31035,0.684,0.001,0.316,5.658302741651985,0.9585383994754336,0.0414616005245665,2.18256,83.64697271039402,0.2849,0.7597,kWh/m3
fips31037,0.901,0.0,0.099,3.4733698080493323,0.9725103786709248,0.0274896213290753,2.74359,68.66521852301707,0.2339,0.6237,kWh/m3
fips31039,0.96,0.004,0.036,4.159902867251909,0.9868283175748384,0.0131716824251615,2.89876,78.03963712149016,0.2658,0.7088,kWh/m3
fips31041,0.786,0.004,0.21,9.67483670043031,0.9418855457339688,0.0581144542660312,2.4481,123.42934607526156,0.4204,1.1211,kWh/m3
fips31043,0.839,0.007,0.154,3.3363287633121024,0.9886798267789104,0.0113201732210897,2.5871399999999998,66.73204965180118,0.2273,0.6061,kWh/m3
fips31045,0.577,0.005,0.418,6.437506126153846,0.3310413386123247,0.6689586613876752,1.9073799999999999,35.19370309652789,0.1199,0.3197,kWh/m3
fips31047,0.541,0.001,0.458,6.353137847351352,0.8858330346335327,0.1141669653664672,1.8117800000000002,80.76201788229092,0.2751,0.7335,kWh/m3
fips31049,0.779,0.007,0.215,4.234006427412588,0.8887819327511611,0.1112180672488389,2.43215,67.42873999569149,0.2297,0.6124,kWh/m3
fips31051,0.879,0.005,0.116,4.553682536000001,0.9288878793492872,0.0711121206507127,2.68956,75.61835065114774,0.2576,0.6868,kWh/m3
fips31053,0.849,0.0,0.151,2.552761690750789,0.9263768831252318,0.0736231168747681,2.60891,55.77628269718104,0.19,0.5066,kWh/m3
fips31055,0.682,0.012,0.307,2.455015379191375,0.9459820877430164,0.0540179122569836,2.18387,51.766589967461876,0.1763,0.4702,kWh/m3
fips31057,0.991,0.001,0.008,6.681072898983051,0.982989213946834,0.0170107860531661,2.97728,103.81301451776223,0.3536,0.9429,kWh/m3
fips31059,0.916,0.001,0.083,6.775641536242884,0.9592661954302448,0.0407338045697551,2.78303,100.50265522873684,0.3423,0.9128,kWh/m3
fips31061,0.666,0.001,0.333,6.224626265018182,0.9220052356227488,0.0779947643772512,2.13553,85.60762331265127,0.2916,0.7775,kWh/m3
fips31063,0.52,0.002,0.477,9.162651323510971,0.9949981307733704,0.0050018692266294,1.75757,117.79408567303686,0.4012,1.0699,kWh/m3
fips31065,0.682,0.002,0.316,3.235114699415732,0.7965408624911251,0.2034591375088748,2.17756,50.98283968864932,0.1736,0.4631,kWh/m3
fips31067,0.625,0.002,0.372,5.180903436617525,0.8159330357193434,0.1840669642806565,2.0295199999999998,67.00532806790251,0.2282,0.6086,kWh/m3
fips31069,0.857,0.004,0.139,6.308850856335079,0.8779838609039127,0.1220161390960873,2.6319899999999996,87.05314958993391,0.2965,0.7907,kWh/m3
fips31071,0.649,0.007,0.343,7.508677372334803,0.8237400513764789,0.1762599486235211,2.09463,87.67205818828937,0.2986,0.7963,kWh/m3
fips31073,0.597,0.004,0.399,7.833659887933885,0.8965386420008004,0.1034613579991995,1.9585899999999998,96.52528457350391,0.3288,0.8767,kWh/m3
fips31077,0.84,0.001,0.159,9.481558531864012,0.9411777110470166,0.0588222889529832,2.58619,122.81239491040536,0.4183,1.1155,kWh/m3
fips31079,0.48,0.001,0.519,3.2166688623934427,0.9981661540968674,0.0018338459031326,1.6537899999999999,56.59049124732178,0.1927,0.514,kWh/m3
fips31081,0.658,0.001,0.341,5.653214507867258,0.9886644479611696,0.0113355520388303,2.1148100000000003,85.32079165972903,0.2906,0.7749,kWh/m3
fips31083,0.723,0.002,0.275,6.001268640472907,0.9366835406011768,0.0633164593988232,2.28375,86.14108658618663,0.2934,0.7824,kWh/m3
fips31085,0.882,0.003,0.115,10.979751711801242,0.990919813811177,0.0090801861888231,2.69615,145.1755553308669,0.4945,1.3186,kWh/m3
fips31087,0.727,0.005,0.268,3.649829559428572,0.9118112738438148,0.0881887261561853,2.29588,62.297298749112244,0.2122,0.5658,kWh/m3
fips31089,0.958,0.001,0.041,6.543788079715304,0.9590466698835276,0.0409533301164724,2.8918099999999995,99.27807254546757,0.3381,0.9017,kWh/m3
fips31093,0.543,0.0,0.457,4.911541125408253,0.608465073744514,0.391534926255486,1.81637,48.763495811091424,0.1661,0.4429,kWh/m3
fips31095,0.85,0.002,0.148,6.055600129887641,0.9389676517968978,0.0610323482031022,2.6126799999999997,90.00239183158314,0.3065,0.8175,kWh/m3
fips31097,0.797,0.007,0.196,5.418018546293706,0.947658096265514,0.0523419037344859,2.47836,83.31362956750804,0.2838,0.7567,kWh/m3
fips31099,0.714,0.001,0.285,5.295064072631581,0.9159060552138304,0.0840939447861698,2.2598499999999997,77.56974052745609,0.2642,0.7045,kWh/m3
fips31101,0.792,0.001,0.207,7.184940028322983,0.9107758585391288,0.0892241414608712,2.4618700000000002,96.59614358521652,0.329,0.8773,kWh/m3
fips31103,0.846,0.005,0.149,6.295398083705724,0.9168909338078036,0.0831090661921963,2.60409,90.21263954618105,0.3073,0.8194,kWh/m3
fips31105,0.992,0.0,0.008,6.397127160000001,0.9709030946968958,0.0290969053031041,2.97928,99.83264759207066,0.34,0.9067,kWh/m3
fips31107,0.883,0.002,0.115,6.396443152941178,0.8745545317039897,0.1254454682960102,2.69815,88.1112910897939,0.3001,0.8003,kWh/m3
fips31111,0.79,0.001,0.209,8.801389759588401,0.8626466697711423,0.1373533302288575,2.45669,106.03205925205745,0.3611,0.9631,kWh/m3
fips31113,0.972,0.005,0.023,8.804372640854092,0.9906812550036046,0.0093187449963954,2.93043,125.53974523405651,0.4276,1.1402,kWh/m3
fips31115,0.65,0.009,0.34,7.562141162790699,0.7687772862946602,0.2312227137053397,2.0984000000000003,82.74010824941992,0.2818,0.7515,kWh/m3
fips31117,0.979,0.001,0.019,10.559916253125,0.9017304068202628,0.0982695931797372,2.9457899999999997,131.1774311317571,0.4468,1.1914,kWh/m3
fips31119,0.911,0.02,0.07,6.582182168594449,1.0,0.0,2.7817000000000003,102.4860567644694,0.3491,0.9308,kWh/m3
fips31121,0.565,0.001,0.434,1.7248847710511317,0.998028525035064,0.0019714749649358,1.8739399999999997,43.646582855370156,0.1487,0.3964,kWh/m3
fips31123,0.673,0.001,0.325,4.441883681225384,0.6652372227453716,0.3347627772546284,2.1532500000000003,51.75666069044683,0.1763,0.4701,kWh/m3
fips31125,0.686,0.0,0.313,3.445926,0.7918029856639093,0.2081970143360907,2.1863300000000003,52.49375246507101,0.1788,0.4768,kWh/m3
fips31127,0.649,0.008,0.343,2.677605346666667,0.6950585999882941,0.3049414000117058,2.09563,40.85298957664397,0.1391,0.3711,kWh/m3
fips31129,0.682,0.002,0.316,4.757647740882354,0.8439089740845075,0.1560910259154924,2.17756,66.69402700989767,0.2272,0.6058,kWh/m3
fips31135,0.974,0.001,0.025,12.312252558977638,1.0,0.0,2.9332499999999997,162.44141242586784,0.5533,1.4754,kWh/m3
fips31137,0.673,0.002,0.325,6.463515696661831,0.8124333114295729,0.1875666885704272,2.15425,78.40326118311062,0.267,0.7121,kWh/m3
fips31139,0.978,0.001,0.022,6.240650883969926,0.9960300143895056,0.0039699856104944,2.94402,100.28754202572313,0.3416,0.9109,kWh/m3
fips31141,0.875,0.0,0.125,4.861079845579866,0.9823696106691518,0.0176303893308481,2.67625,82.51216907122601,0.281,0.7494,kWh/m3
fips31143,0.656,0.001,0.343,5.740337934935066,0.9989623294781032,0.0010376705218968,2.10963,86.97066518461924,0.2962,0.7899,kWh/m3
fips31145,0.762,0.003,0.235,3.7942581515625,0.9110647955737908,0.0889352044262091,2.38535,64.42429599724179,0.2194,0.5851,kWh/m3
fips31149,0.916,0.003,0.081,7.871176331092438,0.9417397158596952,0.0582602841403046,2.7842100000000003,109.32314470762765,0.3724,0.9929,kWh/m3
fips31151,0.721,0.001,0.277,5.076016846635072,0.9383508982143132,0.0616491017856869,2.27757,77.37252622463791,0.2635,0.7027,kWh/m3
fips31155,0.902,0.007,0.09,4.529215556974791,0.942896967514276,0.0571030324857241,2.7499,76.9975125877423,0.2623,0.6993,kWh/m3
fips31157,0.194,0.001,0.805,2.728986326557377,0.2643125360081941,0.7356874639918058,0.9130500000000001,16.846440955212515,0.0574,0.153,kWh/m3
fips31159,0.786,0.001,0.213,5.484325292623956,0.9047029331113714,0.0952970668886286,2.44633,80.17214174038851,0.2731,0.7282,kWh/m3
fips31161,0.908,0.002,0.09,7.465962687552,0.9505688907521228,0.0494311092478772,2.7629,106.14922179981735,0.3615,0.9641,kWh/m3
fips31163,0.805,0.001,0.193,10.499366694674558,0.8420491138118364,0.1579508861881635,2.49513,118.57292993049488,0.4039,1.077,kWh/m3
fips31165,0.587,0.004,0.409,4.354303232691031,0.5335030038609785,0.4664969961390214,1.9326899999999998,41.2245644739481,0.1404,0.3744,kWh/m3
fips31167,0.967,0.0,0.033,3.866357963883496,0.9625548766171722,0.0374451233828277,2.9145299999999996,73.56755124801984,0.2506,0.6682,kWh/m3
fips31169,0.881,0.001,0.118,5.170363538707318,0.975277494861562,0.0247225051384381,2.69238,85.20241407919882,0.2902,0.7739,kWh/m3
fips31175,0.672,0.001,0.327,11.018071664919212,0.6000306087000933,0.3999693912999066,2.15107,87.5829570770564,0.2983,0.7955,kWh/m3
fips31177,0.504,0.008,0.488,4.60338515767742,0.7332412776877063,0.2667587223122936,1.72008,54.29791714198863,0.1849,0.4932,kWh/m3
fips31179,0.979,0.0,0.021,6.595972501621623,0.9848406711020672,0.0151593288979329,2.94561,102.82302257158797,0.3502,0.9339,kWh/m3
fips31181,0.819,0.002,0.179,4.399118429610391,0.8944414170536507,0.1055585829463493,2.53239,70.23270358919513,0.2392,0.6379,kWh/m3
fips31183,0.863,0.002,0.135,8.267261088000001,1.0,0.0,2.64635,118.28349732925587,0.4029,1.0743,kWh/m3
fips31185,0.728,0.001,0.272,6.0960314551468535,0.9872072616595626,0.0127927383404374,2.29652,91.49019103335884,0.3116,0.831,kWh/m3
fips32001,0.008,0.0,0.992,9.980913744000002,0.0242502970712064,0.9757497029287936,0.43072,9.607392571749203,0.0327,0.0873,kWh/m3
fips32003,0.841,0.0,0.159,12.931726534054054,0.6924469454989383,0.3075530545010618,2.5881899999999995,116.58225074825889,0.3971,1.0589,kWh/m3
fips32005,0.149,0.0,0.851,10.14029843478261,0.1205104977410486,0.8794895022589514,0.7959099999999999,20.46817453491851,0.0697,0.1859,kWh/m3
fips32007,0.041,0.0,0.959,8.992083561081083,0.0738690086091759,0.926130991390824,0.5161899999999999,14.193340892374088,0.0483,0.1289,kWh/m3
fips32009,1.0,0.0,0.0,12.36899736,1.0,0.0,3.0,163.70027889908255,0.5576,1.4868,kWh/m3
fips32011,0.969,0.0,0.031,12.2378695425,0.9848164363188004,0.0151835636811995,2.9197100000000002,159.19911792317637,0.5422,1.446,kWh/m3
fips32013,0.827,0.0,0.173,15.3740358,0.8463676647104291,0.1536323352895709,2.55193,161.69172081371067,0.5507,1.4686,kWh/m3
fips32015,0.878,0.0,0.122,12.519674343529411,0.9426820905659646,0.0573179094340353,2.68402,153.13201190707682,0.5216,1.3908,kWh/m3
fips32017,0.951,0.0,0.049,8.141760450000001,0.9623522487924522,0.0376477512075477,2.87309,115.0883394563716,0.392,1.0453,kWh/m3
fips32019,0.566,0.0,0.434,13.33334158819672,0.0651363401501768,0.9348636598498232,1.87594,17.132282762167204,0.0584,0.1556,kWh/m3
fips32021,1.0,0.0,0.0,13.953744000000002,1.0,0.0,3.0,179.8546788990826,0.6126,1.6336,kWh/m3
fips32023,0.87,0.009,0.121,11.930824881,0.9683061829849644,0.0316938170150354,2.6686099999999997,151.1388691473869,0.5148,1.3727,kWh/m3
fips32027,0.184,0.0,0.816,13.6547352,0.3051548468198246,0.6948451531801755,0.88656,52.26653118570693,0.178,0.4747,kWh/m3
fips32031,0.225,0.0,0.775,11.954235910909093,0.2565694049999661,0.743430595000034,0.99275,40.89500990524862,0.1393,0.3714,kWh/m3
fips32033,0.929,0.0,0.071,8.726785405714287,0.946400306928387,0.053599693071613,2.81611,118.39143480948286,0.4032,1.0753,kWh/m3
fips34001,0.704,0.27,0.026,7.437284543379055,0.9580092888327092,0.0419907111672909,2.3926600000000002,103.02933925858855,0.3509,0.9358,kWh/m3
fips34005,0.704,0.27,0.026,7.437284543379055,0.2549153368198607,0.7450846631801392,2.3926600000000002,32.57699922727853,0.111,0.2959,kWh/m3
fips34011,0.704,0.27,0.026,7.437284543379055,0.899112468553371,0.1008875314466289,2.3926600000000002,97.12768301875923,0.3308,0.8822,kWh/m3
fips35001,0.0,0.0,1.0,5.566970112177122,0.0666432817099948,0.9333567182900052,0.41,11.094035708033017,0.0378,0.1008,kWh/m3
fips35003,0.0,0.0,1.0,3.4031144413186816,0.018036259798167,0.981963740201833,0.41,7.734702575981306,0.0263,0.0703,kWh/m3
fips35005,0.429,0.005,0.566,3.371179862267003,0.9442846071192352,0.0557153928807648,1.52406,54.153920999951225,0.1844,0.4919,kWh/m3
fips35007,0.198,0.0,0.802,3.911490117391304,0.0873328703040137,0.9126671296959864,0.9228200000000001,11.337351462706584,0.0386,0.103,kWh/m3
fips35009,1.0,0.0,0.0,8.18124446763709,1.0,0.0,3.0,121.01166633676951,0.4122,1.0991,kWh/m3
fips35011,0.303,0.0,0.697,5.252405040000001,0.2413082441068256,0.7586917558931744,1.19477,22.892522817041318,0.078,0.2079,kWh/m3
fips35013,0.003,0.003,0.995,4.47084100538973,0.3480849291585191,0.6519150708414809,0.41995,24.387468304181507,0.0831,0.2215,kWh/m3
fips35015,0.013,0.0,0.987,4.777737996720849,0.6244589299459395,0.3755410700540603,0.44366999999999995,40.27069164570309,0.1372,0.3658,kWh/m3
fips35017,0.03,0.0,0.97,2.365746912552783,0.1434062383752923,0.8565937616247077,0.4876999999999999,11.204914252118105,0.0382,0.1018,kWh/m3
fips35019,0.005,0.0,0.995,2.151534432,0.1073804611478685,0.8926195388521315,0.42295,9.851675081816191,0.0336,0.0895,kWh/m3
fips35023,0.465,0.125,0.41,6.521918418067755,0.9116755696723922,0.0883244303276078,1.6881,83.332040961394,0.2838,0.7569,kWh/m3
fips35025,0.996,0.004,0.0,3.343685118014019,1.0,0.0,2.992,71.61758530085646,0.2439,0.6505,kWh/m3
fips35027,0.085,0.0,0.915,3.7421254882233512,0.2667837872900844,0.7332162127099157,0.63015,18.924079651619046,0.0645,0.1719,kWh/m3
fips35029,0.026,0.499,0.475,2.1513392028865983,0.4672381692754343,0.5327618307245656,0.7717499999999999,20.955951557446713,0.0714,0.1903,kWh/m3
fips35035,0.371,0.038,0.591,5.879759923067706,0.7377437829879092,0.2622562170120908,1.39331,61.72948133516362,0.2103,0.5607,kWh/m3
fips35037,0.255,0.003,0.743,2.967971964497042,0.2071040320514902,0.7928959679485098,1.07263,15.563964921126498,0.053,0.1414,kWh/m3
fips35039,0.0,0.001,0.999,0.9641326450844092,0.0132939011669625,0.9867060988330376,0.41058999999999996,7.21993299669457,0.0246,0.0656,kWh/m3
fips35041,1.0,0.0,0.0,1.853223374205298,1.0,0.0,3.0,56.50584479312229,0.1925,0.5132,kWh/m3
fips35043,0.028,0.0,0.972,4.829698198275154,0.0152159692727847,0.9847840307272152,0.48252,7.857599886598188,0.0268,0.0714,kWh/m3
fips35045,0.822,0.0,0.178,2.514367692972973,0.0,1.0,2.5389799999999996,7.033639143730886,0.024,0.0639,kWh/m3
fips35047,0.049,0.0,0.951,1.7310897134801768,0.0,1.0,0.53691,7.033639143730886,0.024,0.0639,kWh/m3
fips35049,0.287,0.006,0.707,5.738525697431908,0.5653657549710932,0.4346342450289068,1.15687,46.77289086955167,0.1593,0.4248,kWh/m3
fips35051,0.0,0.022,0.978,3.4220956678887746,0.5680519126876279,0.431948087312372,0.42297999999999997,29.298701198500268,0.0998,0.2661,kWh/m3
fips35053,0.009,0.001,0.99,4.636287368834356,0.2459186855658811,0.754081314434119,0.43389999999999995,19.74366782177857,0.0672,0.1793,kWh/m3
fips35055,0.035,0.0,0.965,2.0191973073515253,0.0157330748574851,0.9842669251425148,0.5006499999999999,7.437767036860282,0.0253,0.0676,kWh/m3
fips35057,0.689,0.002,0.308,5.122257694369812,1.0,0.0,2.19528,81.62627619133343,0.278,0.7414,kWh/m3
fips35059,0.98,0.0,0.019,2.6089993172368424,0.977870698356704,0.022129301643296,2.94779,62.42427574176823,0.2126,0.567,kWh/m3
fips35061,0.021,0.014,0.965,3.6904905830659263,0.0780940704596953,0.9219059295403048,0.47264999999999996,10.347773639424744,0.0352,0.094,kWh/m3
fips37163,0.95,0.05,0.0,7.437284543379055,0.1577325425063386,0.8422674574936613,2.8999999999999995,23.654701056459263,0.0806,0.2148,kWh/m3
fips38021,1.0,0.0,0.0,4.96354608,0.9092456042824428,0.0907543957175572,3.0,80.84423310642893,0.2754,0.7343,kWh/m3
fips38035,1.0,0.0,0.0,4.96354608,0.8642014316676392,0.1357985683323608,3.0,77.187644479992,0.2629,0.7011,kWh/m3
fips38043,1.0,0.0,0.0,4.96354608,0.9881509531280463,0.0118490468719535,3.0,87.24959887085747,0.2972,0.7925,kWh/m3
fips38049,0.587,0.0,0.413,4.96354608,0.4089928623047863,0.5910071376952137,1.9303299999999999,35.77518970778491,0.1219,0.3249,kWh/m3
fips38053,0.145,0.0,0.855,4.96354608,0.034461750884206,0.965538249115794,0.78555,9.053250936985986,0.0308,0.0822,kWh/m3
fips38073,0.995,0.0,0.005,4.96354608,0.9337159669897646,0.0662840330102354,2.98705,82.70742616699522,0.2817,0.7512,kWh/m3
fips38081,1.0,0.0,0.0,4.96354608,0.9965309620356992,0.0034690379643008,3.0,87.92986989111132,0.2995,0.7986,kWh/m3
fips38105,0.421,0.0,0.579,4.96354608,0.3382701291739858,0.6617298708260142,1.50039,29.322696154474897,0.0999,0.2663,kWh/m3
fips39085,0.802,0.198,0.0,7.437284543379055,0.0265350784087444,0.9734649215912556,2.604,9.749707162926365,0.0332,0.0886,kWh/m3
fips40007,1.0,0.0,0.0,8.3980880783174,0.9990857666391616,0.0009142333608385,3.0,123.11587732870977,0.4193,1.1182,kWh/m3
fips40009,1.0,0.0,0.0,2.9905430133913047,0.9705404028733174,0.0294595971266825,3.0,66.30034688732653,0.2258,0.6022,kWh/m3
fips40015,1.0,0.0,0.0,7.552368879398845,0.9559198222301536,0.0440801777698463,3.0,109.85951664935726,0.3742,0.9978,kWh/m3
fips40025,1.0,0.0,0.0,9.400101404459017,0.9835532165215304,0.0164467834784696,3.0,131.35738656013058,0.4474,1.1931,kWh/m3
fips40039,1.0,0.0,0.0,6.447032030749091,0.9896202270641384,0.0103797729358616,3.0,102.33408749594398,0.3485,0.9295,kWh/m3
fips40045,1.0,0.0,0.0,6.68899512935065,0.9927912618782222,0.0072087381217777,3.0,105.08817228134536,0.3579,0.9545,kWh/m3
fips40051,0.95,0.0,0.05,5.658092565916399,0.3877782950583543,0.6122217049416456,2.8705,40.7462088120124,0.1388,0.3701,kWh/m3
fips40057,0.02,0.25,0.73,4.626494400794425,0.9946095125387612,0.0053904874612387,0.6093,60.11795022148132,0.2048,0.546,kWh/m3
fips40059,0.95,0.0,0.05,3.740626316842106,0.586102727073207,0.413897272926793,2.8705,46.532101562962325,0.1585,0.4226,kWh/m3
fips40065,0.258,0.223,0.519,2.4065859181090907,0.1864147019278125,0.8135852980721874,1.20979,13.90566400441616,0.0474,0.1263,kWh/m3
fips40073,1.0,0.0,0.0,1.90769184,0.958188111055888,0.041811888944112,3.0,54.96933714387354,0.1872,0.4993,kWh/m3
fips40093,1.0,0.0,0.0,2.1605185264723987,0.9833439583099997,0.0166560416900003,3.0,58.76212757139097,0.2001,0.5337,kWh/m3
fips40101,0.95,0.0,0.05,1.7407694318400002,0.1947057097285011,0.8052942902714988,2.8705,16.18593769088429,0.0551,0.147,kWh/m3
fips40139,1.0,0.0,0.0,10.85466167721127,0.9994547244961464,0.0005452755038537,3.0,148.18661640758924,0.5047,1.3459,kWh/m3
fips40141,0.72,0.25,0.03,1.4881446918910508,0.9663728340924026,0.0336271659075974,2.4223,45.55502058577316,0.1552,0.4138,kWh/m3
fips40149,1.0,0.0,0.0,7.594191207483872,0.8023302605811351,0.1976697394188649,3.0,93.68032815644142,0.3191,0.8509,kWh/m3
fips41001,0.11,0.05,0.84,5.4173359058823545,0.2150928825827812,0.7849071174172187,0.7243999999999999,20.49993557653827,0.0698,0.1862,kWh/m3
fips41003,0.99,0.01,0.0,0.6518391840000002,0.2697391443838612,0.7302608556161387,2.9799999999999995,17.019869460060555,0.058,0.1546,kWh/m3
fips41005,0.97,0.03,0.0,1.49083918875,0.5969080709506966,0.4030919290493034,2.94,33.99392123190124,0.1158,0.3088,kWh/m3
fips41011,0.95,0.0,0.05,4.30572672,0.0859538857796474,0.9140461142203526,2.8705,13.321351394696569,0.0454,0.121,kWh/m3
fips41013,0.73,0.0,0.27,10.67461416,0.103619721709193,0.8963802782908069,2.3007,20.73902591588737,0.0706,0.1884,kWh/m3
fips41017,0.65,0.02,0.33,2.3754588000000005,0.1210430326679958,0.8789569673320041,2.1053,12.56233061983496,0.0428,0.1141,kWh/m3
fips41019,0.919,0.02,0.06,10.39553928,0.0206678729666803,0.9793321270333196,2.8016,9.814034639782125,0.0334,0.0891,kWh/m3
fips41021,0.819,0.0,0.181,31.694932800000004,0.7878667287897007,0.2121332712102993,2.5312099999999997,281.91273360779985,0.9602,2.5605,kWh/m3
fips41023,0.5,0.0,0.5,4.335627600000001,0.0420947948140116,0.9579052051859884,1.705,9.625677669417485,0.0328,0.0874,kWh/m3
fips41025,0.29,0.01,0.7,16.464511832727275,0.3959835858912257,0.6040164141087743,1.1669999999999998,78.20376432422958,0.2664,0.7103,kWh/m3
fips41027,0.95,0.05,0.0,2.8966477500000005,0.0112690061379159,0.988730993862084,2.8999999999999995,7.699515383018209,0.0262,0.0699,kWh/m3
fips41029,0.58,0.02,0.4,2.810682720000001,0.0140674180361211,0.9859325819638788,1.9239999999999997,7.712586759333729,0.0263,0.0701,kWh/m3
fips41031,0.8,0.05,0.15,9.663964416,0.0321681690023562,0.9678318309976436,2.5115000000000003,11.02612025500573,0.0376,0.1001,kWh/m3
fips41033,0.6,0.01,0.39,3.245878183297645,0.129273146456314,0.870726853543686,1.9698999999999998,13.906830346310741,0.0474,0.1263,kWh/m3
fips41035,0.8,0.02,0.18,9.737413916842106,0.2497928921462659,0.7502071078537341,2.4938000000000002,38.17808663351322,0.13,0.3468,kWh/m3
fips41037,0.64,0.0,0.36,7.469239824000001,0.3078704519389231,0.6921295480610768,2.0676,36.963416785769624,0.1259,0.3357,kWh/m3
fips41039,0.98,0.02,0.0,1.0275692663414635,0.4316361170535687,0.5683638829464313,2.96,24.578786081608325,0.0837,0.2232,kWh/m3
fips41043,0.97,0.03,0.0,1.9307425371428573,0.5086884734382686,0.4913115265617314,2.94,32.2904239116212,0.11,0.2933,kWh/m3
fips41045,0.15,0.12,0.73,3.01998888,0.1068121447415645,0.8931878552584355,0.8693,11.26833115996246,0.0384,0.1023,kWh/m3
fips41047,0.95,0.05,0.0,0.8446998600000003,0.5666970056915612,0.4333029943084387,2.8999999999999995,28.66575125255462,0.0976,0.2604,kWh/m3
fips41049,0.734,0.196,0.07,5.9813510460794745,0.4751828396726901,0.5248171603273099,2.4267,47.76107616910272,0.1627,0.4338,kWh/m3
fips41051,0.99,0.01,0.0,1.4697789153488374,0.4539470659940667,0.5460529340059332,2.9799999999999995,27.62450645203736,0.0941,0.2509,kWh/m3
fips41053,0.99,0.01,0.0,0.938887632,0.2131407474837127,0.7868592525162874,2.9799999999999995,15.548161459624431,0.053,0.1412,kWh/m3
