node,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total,filled_by_mean,neighbors_used
fips27143,174061.37934223807,63652.620366411014,210023.83771834872,105064.55261657509,394081.6898632625,473298.2126474835,360185.04886950395,48581.39824551742,75590.46820642086,79668.98331315692,116506.4921579768,104507.11236773063,2205221.7957146256,True,"fips27019, fips27079, fips27085, fips27103, fips27129, fips27139"
fips27145,15664.002023810024,7067.40156813198,9911.178004734218,82085.4590490004,750721.6420177451,1182007.216098137,1896443.511660993,1161967.8283661976,416059.0666061327,68070.03181474452,6900.047325259773,17104.626898723727,5614002.011433611,False,
fips27147,178694.3541811827,25070.290989541434,166316.20870293974,59072.27499717789,99153.467869289,351798.39636823506,282233.29153588694,24801.545397916503,29059.689592734743,54941.510686389774,62185.47418273325,71010.63965180732,1404337.1441558343,True,"fips27039, fips27047, fips27099, fips27131, fips27161"
fips27149,275.04786688981767,116.82971451185757,2393.1880956970053,12961.77718833252,53364.70096735284,301036.24433143815,671730.4899716377,434388.3922582604,116953.77633254927,14658.251243365174,560.6181014932663,180.01669933920857,1608619.3327708673,False,
fips27151,1055.7786532858445,556.6464881587406,6854.189151876949,34910.72947514615,186317.23746306612,962224.0562923476,2104199.7455693185,1208081.5500063298,344676.8595447867,48404.75189659413,1961.5587227173967,675.4938689279224,4899918.597132555,False,
fips27153,17611.19849368043,15015.073667957806,24227.237258885558,147108.56646711146,419977.0072087197,600042.5567126027,1148845.3535429558,1167295.5582773555,814912.9725144639,110857.85539293915,20770.714224267675,14054.46323571259,4500718.556996653,False,
fips27155,234935.17623116527,71168.72750069048,414659.9140926123,160809.79497195364,207151.66255434035,961550.6421993911,839275.8623250136,33340.49055949999,100177.78423279847,25256.057472474888,47315.15549183829,341629.9106497491,3437271.178281528,True,"fips27011, fips27051, fips27149, fips27167, fips38077, fips46109"
fips27157,6404.64992456794,19382.194656658845,24777.726465522122,24661.861484908884,88109.78786623124,111682.21488916996,174734.8516787797,138404.3182458318,218173.2667924563,60418.548701692955,16954.00277569611,10394.912023343008,894098.3355048589,False,
fips27159,384049.73973208043,117929.49453182236,1328651.811815148,5445.80909603639,515380.590273126,1665882.6686214413,809711.7404913848,4223.422576626139,5037.508622056239,9486.90607160456,71411.72145036681,16271.348176943295,4933482.761458635,True,"fips27005, fips27021, fips27057, fips27111, fips27153"
fips27161,142449.75392197864,27926.479784877007,112713.79269248575,64943.63284881917,83449.1411496094,279039.90614611073,236562.03256264387,22404.36396465897,34271.17444195609,47615.64113833554,57630.69219074223,71704.5708434167,1180711.181685634,True,"fips27013, fips27043, fips27047, fips27079, fips27131, fips27147"
fips27163,925140.4073389847,230929.4141987935,985121.6015128996,253740.8158639836,1119280.822564184,1958556.947880309,1429401.4885485042,189256.7777527458,159337.74102029213,105756.6267035755,264128.33445499005,407611.0505411345,8028262.028380397,True,"fips27003, fips27025, fips27037, fips27123, fips55093, fips55095, fips55109"
fips27165,233404.99906410914,31250.624279804928,154150.21286330203,68143.84526900323,180288.71938591095,316473.53267834446,280705.736685588,31530.209807546587,33905.6657510072,70349.13392870188,82047.82879085229,101772.21900172449,1584022.727505895,True,"fips27013, fips27015, fips27033, fips27063, fips27091"
fips27167,620965.6446881264,178194.27588497548,1158468.4379906603,206058.1023695729,376945.63352826866,2096467.263149629,1532782.1915307152,44898.4063172186,165741.97389299286,33769.673677886196,74816.69777324158,425467.98869100807,6914576.289494296,True,"fips27027, fips27051, fips27111, fips27155, fips38077"
fips27169,209970.31982442478,82497.62103266256,403766.6964470075,54906.40747904425,1127831.593477967,349770.7431725491,276698.7181586617,76192.19036417275,66163.71653548596,104925.8296528901,262032.0850430799,108056.26411790533,3122812.185305851,True,"fips27045, fips27055, fips27109, fips27157, fips55011, fips55063, fips55121"
fips27171,13707.901596155729,9888.878021156039,28448.30331567387,208091.24688399094,1498754.1999525302,2175894.588053833,3997544.1470064153,2278573.0899384357,776591.8849343043,123599.51486380519,40032.988179506094,19504.13916650833,11170630.881912315,False,
fips27173,143715.6649864394,146840.21822879338,206415.9268289661,111090.95614985579,104469.65512978402,305478.16087411676,568550.9765400898,692095.6280192403,2059752.0238017412,447322.4106029065,171459.7577265267,92435.88736640106,5049627.266254862,False,
fips28001,2050293.9868291223,1132779.5884580985,958619.6077476813,1448422.1914054311,382971.2850270221,2995241.6418298706,3054646.7829023134,870483.7770282825,287441.6705797041,154675.83263772106,176799.3428272786,1045554.9671631416,14557930.674435668,True,"fips22029, fips22107, fips28037, fips28063, fips28157"
fips28003,9799.278832687201,1572.5437215976756,19690.050317657373,0.0,2630.4083539634616,27992.432790855568,29644.25285389546,0.0,0.0,0.0,0.0,0.0,91328.96687065675,True,"fips28117, fips28139, fips28141, fips47069, fips47071, fips47109"
fips28005,0.0,7.468848603470178,2315.1792112999483,17563.064674875,22558.47321147262,20531.015295918678,4171.482758005528,0.0,0.0,0.0,0.0,0.0,67146.68400017524,False,
fips28007,2671860.0998775954,1481487.5878890713,2636522.499810315,42791.9410631983,973524.2054985935,4048068.716881434,4955539.691936563,47376.68939605014,44705.21904700099,112324.97500464557,380897.3805705842,475691.58557768306,17870790.592552736,True,"fips28015, fips28019, fips28051, fips28079, fips28089, fips28097, fips28099, fips28159, fips28163"
fips28009,0.0,0.0,0.0,1936.140328345529,10899.479642077118,37992.26958217751,32569.34308290109,23883.827279107645,2551.8431825121806,0.0,0.0,0.0,109832.90309712107,False,
fips28011,280144.48242543463,363643.3084878952,7878692.0902371695,23968251.630247504,47011286.13429593,82479934.4282913,79731228.09119546,45154823.719252296,13402275.823502049,4339002.973912865,899695.4424899253,287547.37703019707,305796525.50136805,False,
fips28013,2500.8773209589817,2499.3479306451336,13928.403420316565,52342.714741582844,85584.91614402577,197848.05073872337,179056.83477068695,120094.55043530463,46223.46985065763,22093.8488271913,6400.674333880432,2447.474464645247,731021.1629786189,False,
fips28015,16407.758135976073,15474.987239699347,131862.67647895726,437692.62190437317,815687.7553041346,1694554.977605918,1412758.376104077,982840.8453276935,327540.0995452175,138544.72854492476,44082.84869903393,17305.01832809332,6034752.693218097,False,
fips28017,97915.52166665667,62862.500180678406,115180.96835333094,2563.6694241729747,42533.008313450235,180301.93375953092,213791.3218541799,2477.309688150647,2439.9039758628046,6587.801551456371,21599.580021154306,16224.840151543905,764478.358940168,True,"fips28013, fips28025, fips28081, fips28095, fips28115, fips28155"
fips28019,2881.325260935652,2687.913788491397,16839.873745424477,53253.5204980966,81915.16629248306,150623.65764210446,133546.10650694513,91225.23410065378,44779.61591087637,21642.579946732218,7203.960699808079,3142.247582699422,609741.2019752507,False,
fips28021,891641.612007065,486356.1358743605,254414.34225370717,1152638.057353678,115654.0551355684,1788009.689630439,1674323.238110815,675105.0384896859,222602.3565082022,103458.6568752114,90970.9237295851,694835.0879671646,8150009.193935482,True,"fips22107, fips28029, fips28049, fips28063, fips28149"
fips28023,13775.569776463935,7102.942173275489,6939.553414012618,0.0,1207.9396927289617,13874.28462861538,22838.67349619043,0.0,0.0,0.0,0.0,797.5615854658718,66536.52476675269,True,"fips01023, fips28061, fips28075, fips28101, fips28153"
fips28025,5003.526844814742,4760.721788773722,35274.0493980272,123858.51423592756,179544.0284622708,370985.6892548494,299975.4360803794,192827.58611697564,78975.83520652287,42015.99697995098,12750.562952263514,4571.676838953989,1350543.6241597098,False,
fips28027,273230.8023492645,366365.4171148579,5537651.979953551,15370698.83798352,30416385.331752773,55491127.76374697,49195904.450376034,32286214.57384926,9551588.059307367,3630372.7514399434,864395.221043067,292443.07206245034,203276378.26097906,False,
fips28029,0.0,0.0,0.0,3116.4752947144443,17048.775348580442,41710.75190127082,32783.19285505079,18825.332128587645,2533.161061552353,0.0,0.0,0.0,116017.6885897565,False,
fips28031,0.0,0.0,0.0,4636.680407603621,29441.675324657932,66882.65898400918,50303.842869116,27539.711590590887,4839.904435061297,0.0,0.0,0.0,183644.4736110389,False,
fips28033,13076741.328356719,6392012.576379747,13048212.281079233,103796.26212368392,3157166.4284474924,21233598.61497158,25468406.495023217,111075.864528416,98605.91774409948,282277.8890078444,1163861.8047156516,2269557.9957462354,86405313.45812392,True,"fips05035, fips28093, fips28137, fips28143, fips47157"
fips28035,0.0,65.94990983944263,11381.387043287803,73786.71033527423,105284.092928458,95244.25717484672,16751.23208391125,0.0,0.0,0.0,0.0,0.0,302513.62947561743,False,
fips28037,940493.3858660117,945724.9811608754,496642.8573436095,522332.6463953024,199413.31697489665,1193689.2263817182,1639148.8451029712,305311.8132185219,273504.82565607736,73724.95018834226,114258.10444603662,382799.78202501877,7087044.734759382,True,"fips28001, fips28005, fips28063, fips28085, fips28157"
fips28039,5469.215884790327,10182.54188597273,38432.27106539739,74531.93638715413,69308.51714300991,136917.88263964443,111015.14287981382,81935.4617508607,72964.25866836973,63700.79640979525,24449.908465567383,7461.709678079593,696369.6428584554,False,
fips28041,0.0,14.975212967402062,2757.1711836198083,18637.02800361603,26382.31405766122,22712.49018961669,4058.490796993137,0.0,0.0,0.0,0.0,0.0,74562.46944447428,False,
fips28043,11465.132076865819,11001.335403946241,96749.86373568095,317291.2478063012,496441.5813273041,1100422.3575397097,967123.7718744503,654679.453757655,224401.52749294412,101911.01022336612,29156.207106324247,11015.22977591979,4021658.7181204674,False,
fips28045,93640.41284876109,62134.82684269171,27361.304235601772,351.28362563965334,11919.99407803958,54500.79970033236,89601.33074253837,1184.711831516028,1177.3283644975547,4350.576255422135,10618.479443099017,14938.435030449045,371779.4829985883,True,"fips22103, fips28047, fips28109, fips28131"
fips28047,97531.62636643683,62251.92138457159,24852.537627513157,31564.754575226685,9898.349829196011,80630.95965806348,104505.23246200911,21896.320779079935,6156.80670798057,7890.069403121807,11217.74092319658,24058.869775649637,482455.1894920454,True,"fips28045, fips28059, fips28109, fips28131"
fips28049,0.0,0.0,0.0,2601.95323314378,14221.650698804297,34902.697604765184,30986.337013584565,17578.449482163414,2458.4716335627018,0.0,0.0,0.0,102749.55966602394,False,
fips28051,183756.3898638892,211272.27401277458,2266623.458875343,6890382.768360303,12490746.561307311,23543380.957467556,19286640.565007925,12538067.427858114,4505991.484602392,1686464.145451039,470018.5460089985,187986.6529390987,84261331.23175475,False,
fips28053,12545496.890228983,6679998.577571686,11904603.834513947,151609.68510867984,4127975.769398095,19122293.204792324,21939106.4309619,168107.98305346252,162526.81994286494,433941.74531385733,1515268.8795521338,2215180.658065486,80966110.47850342,True,"fips28051, fips28083, fips28125, fips28133, fips28151, fips28163"
fips28055,14988145.293094506,7609612.670875757,11755473.594686178,135950.30709393384,3727390.946400653,20934402.693539824,23906031.52299922,161472.75629303377,136959.5921091035,378367.96954972734,1305555.9382404436,2618235.931258985,87657599.21614136,True,"fips05017, fips22035, fips22065, fips28125, fips28149, fips28151, fips28163"
fips28057,0.0,0.0,0.0,1555.2431004845712,7687.794478902826,26150.398655204102,22672.263701367192,14391.392284467816,1702.7734768231821,0.0,0.0,0.0,74159.86569724968,False,
fips28059,109461.73536020302,124059.82722063104,99426.61458094389,31961.959662778914,58675.74538440854,121583.53715065942,128651.5884760526,29023.672286903573,16297.583084035261,38721.16459371092,92177.03903191227,73529.61920492562,923570.086037165,True,"fips01097, fips28039, fips28047, fips28131"
fips28061,14045.83248125716,5599.361497289722,8984.956420889775,2755.113955292787,1607.758235456855,21853.547220798366,28363.754955986264,1420.588434655098,159.51231709317435,0.0,0.0,1939.7740168708256,86730.19953559003,True,"fips28023, fips28067, fips28075, fips28101, fips28123, fips28129, fips28153"
fips28063,33864.08965568204,81193.77837708531,544502.3535868046,2251133.8991458295,3252076.689871438,3388218.83004304,1583020.7666779996,984945.7052168417,451125.3607317684,252472.97244421017,97346.28239476845,42901.164778016275,12962801.892923484,False,
fips28065,37044.960490487516,16747.322471130115,13769.855795295443,0.0,2419.9522175306483,29645.844731580586,54543.31005664752,1.9878161300425743,0.0,0.0,0.0,1879.7100570751936,156052.94363587705,True,"fips28031, fips28073, fips28077, fips28091, fips28127"
fips28067,0.0,0.0,0.0,3499.9896365677705,20723.70090882015,48376.82704246045,37686.76092927717,20844.64540743828,3846.502217974048,0.0,0.0,0.0,134978.42614253785,False,
fips28069,0.0,0.0,0.0,2494.202223944507,11172.470546502735,32552.756151038222,25554.766907096375,15138.256000069552,2641.336570398939,0.0,0.0,0.0,89553.78839905033,False,
fips28071,2524.802541894615,2937.3177254747875,11821.3096742019,38059.67017301924,57489.26695489249,115883.7164693024,99918.31538704013,68386.7195322262,39172.4051806052,22365.989331217297,6107.648423678374,2277.6030803818608,466944.7644739345,False,
fips28073,80368.87038140593,50370.37162882951,20182.920091548873,7619.762273481295,6671.525111630355,55361.32754622576,88759.30147919638,4053.2538754979178,1082.3390301135717,2610.3457532532807,5860.529302833521,12920.026081239013,335860.57255525544,True,"fips28031, fips28035, fips28065, fips28091, fips28109"
fips28075,0.0,0.0,0.0,2037.6263942574587,9842.894891965903,25796.673761468846,20824.770908196922,12416.47068589367,2212.9733452677356,0.0,0.0,0.0,73131.40998705053,False,
fips28077,20752.82571043288,8794.726774420229,8693.480987032031,9261.240122621879,1205.7001852692238,31979.900098222774,39126.562184050126,4187.82452584755,469.9275142687984,0.0,0.0,4382.318977361458,128854.50707952696,True,"fips28029, fips28065, fips28085, fips28091, fips28127, fips28147"
fips28079,313990.6582513908,49329.74456075215,86413.58527545675,669745.284509954,42130.430579075495,1355041.4252354188,1152214.0387995155,372057.0368450968,120877.71849157085,99968.3467177263,41981.63710394807,671992.3537789908,4975742.260148897,True,"fips28007, fips28089, fips28099, fips28101, fips28123, fips28159"
fips28081,0.0,0.0,0.0,2640.993196196097,13080.115114521936,46102.47127590515,39043.71359905042,26131.336390377026,3068.207759975659,0.0,0.0,0.0,130066.83733602628,False,
fips28083,7322319.955587851,3658898.1762991115,6933277.128491762,2594385.367719774,2221828.1573980832,15726322.180751223,16794908.944405477,1428017.9869488706,531932.1721470935,540851.3765017928,936084.9494905265,3573949.4879909484,62262775.88373252,True,"fips28015, fips28043, fips28051, fips28053, fips28133, fips28135"
fips28085,585199.54753516,467768.6321502756,221536.21318220152,165851.7168720211,121653.81910719858,554976.0167442042,786512.5691157057,172620.1591934974,71680.54429673275,35267.397806800844,54366.32043875874,175358.97852145767,3412791.9149640133,True,"fips28005, fips28029, fips28037, fips28063, fips28077, fips28113, fips28147"
fips28087,182810.2306117638,97078.07410248475,222165.38876236268,29329.123962275386,98286.02830570763,290849.363388413,340947.48775130836,18429.16946829948,9057.954686450485,20332.33492426183,45939.8902360433,62174.597108137605,1417399.6433075084,True,"fips01075, fips01107, fips28025, fips28095, fips28103, fips28105"
fips28089,7121.038162220733,6740.559491315937,51446.91530564792,151777.5096098727,266646.7690393482,516934.3552747838,429529.77181925235,278812.8170315916,120498.27339228052,55601.57341114671,18976.006300320936,7819.288388600355,1911904.8772263816,False,
fips28091,0.0,3.9756322600851486,3759.4201141503872,28857.96453465661,44648.24565631709,42203.96112928586,8987.846594045172,0.0,0.0,0.0,0.0,0.0,128461.4136607152,False,
fips28093,816433.3724602325,147143.15541573204,448005.3643461562,2185135.3454376454,136671.0107785694,4828080.616906588,4191189.9014574867,1070843.2049303742,383580.19921359187,206595.35750149738,94995.98335269949,2218859.291932406,16727532.803732976,True,"fips28009, fips28033, fips28071, fips28137, fips28145, fips47047, fips47157"
fips28095,2750.2735309181744,2649.169033183733,15696.907787831857,72607.77854900711,113453.02694580815,240229.0761472418,203131.75058800692,121670.4004706665,41864.520436644794,22288.474277474947,7199.968919681542,2740.4645998519827,846281.8112863174,False,
fips28097,591892.1771056288,212757.33281799234,444030.5556455131,675653.5788378434,160356.61549900976,1867241.986605509,1748417.4274172916,377662.9560803021,126788.5203160989,115335.09926893763,93605.82342991716,720493.7284425945,7134235.801466638,True,"fips28007, fips28015, fips28019, fips28043, fips28155"
fips28099,0.0,0.0,0.0,1046.1616958499217,5985.005336753208,18053.837855236838,14276.465594644656,7801.168663068324,1338.9142629779672,0.0,0.0,0.0,48501.55340853092,False,
fips28101,0.0,0.0,0.0,1703.3658740876854,9806.65313086845,25799.245186606888,20819.771591214932,11663.666011116933,1979.315614042491,0.0,0.0,0.0,71772.01740793738,False,
fips28103,2821.8263655708993,2568.8154438700517,9222.372976922381,67969.58361261334,164876.19360631914,319401.93278848764,262095.39638860797,192478.47050343172,58082.849842441196,25862.780173266052,8590.825721653231,3157.6536287573244,1117128.701051941,False,
fips28105,131155.35416669515,68602.68557722823,123740.11504734016,48379.22727077127,47724.063911572724,259141.10668181023,282965.1607684636,26773.88128090498,18261.543789637086,18621.30990244203,27463.42300605277,70875.42122068418,1123703.2926236026,True,"fips28019, fips28025, fips28087, fips28103, fips28155, fips28159"
fips28107,14892.02181931708,17308.975793523223,134906.91805484332,446671.22047632834,844430.3496176088,1792167.4857844468,1609576.727230791,1006928.0554638283,316431.1124010813,139161.0931233794,36912.55765782267,14023.229992105056,6373409.747415075,False,
fips28109,1053.85087691896,3449.0213642599433,35689.46745346143,144570.5028666131,220050.385780066,209819.7853762596,146220.40612740885,73372.90105102344,28517.72112309048,29302.646514167605,13051.728766266404,3531.9850934926644,908630.4023930284,False,
fips28111,51828.51634350943,38840.911267601645,17130.017859716496,911.5359807983879,12801.793481057297,30446.754662225165,63403.052252797235,1728.096856511286,1243.6182796799321,4074.9847442612304,10616.799401632541,10742.663933422036,243768.74506321267,True,"fips28035, fips28039, fips28041, fips28067, fips28131, fips28153"
fips28113,131802.2863059627,108099.67950096789,46167.94813097249,145467.018447953,21348.398051947235,217372.8975120013,201051.44992120372,116241.986623208,44156.08368874179,29732.61553121657,38575.49412625081,74135.29726981118,1174151.1551102365,True,"fips22105, fips22117, fips28005, fips28085, fips28147"
fips28115,49671.82663172261,23901.76188374279,54272.479011514624,25735.30038237757,22725.996691775326,132952.54640273936,135034.04306086546,17074.791459199583,5237.4794241427535,8526.975694678278,12761.909927466242,35232.67036196235,523127.7809321869,True,"fips28013, fips28017, fips28071, fips28081, fips28145"
fips28117,8672.282067229307,1509.710549118885,15948.201323657437,1959.8557665374403,1843.5384374246962,29478.064294021566,32426.54150354316,314.50874431953514,0.0,0.0,0.0,3938.0100635314748,96090.7127493835,True,"fips28003, fips28057, fips28081, fips28139, fips28141, fips28145"
fips28119,230879.65738259765,270223.6017442386,3242529.651710674,9416889.58049382,17690434.332110524,35795702.32319713,31649640.180455096,20772197.760941952,6128514.000693016,2359401.424180515,587691.4812427793,221034.3813129378,128365138.37546527,False,
fips28121,0.0,0.0,0.0,2264.1664193576435,13951.257286248263,33819.26033480745,27274.505644627847,15353.899393301455,2312.3954812768825,0.0,0.0,0.0,94975.48455961954,False,
fips28123,66828.57365419946,165649.08807371295,135861.60154315238,67031.50577897373,49165.443059252786,331640.3685621194,390689.5666504831,12333.933109871561,136350.28323689237,12191.528680853802,31113.9840257746,29369.09140039889,1428224.967775685,True,"fips28061, fips28079, fips28089, fips28101, fips28121, fips28129"
fips28125,112841.40978850756,118905.44527230128,1488515.858768726,4764197.284622658,8386242.030213655,13305277.83178103,11053593.99131119,7160519.796020507,2547432.663988178,1101571.689278081,345109.19328821654,126778.7365719188,50510985.93090497,False,
fips28127,13048.1685101818,3646.7525795735614,13914.5341561035,9632.964366820066,2102.310020953672,39169.62510384614,39823.518942442664,4257.008207591724,1043.671505739442,0.0,0.0,3743.8894637212456,130382.44285697381,True,"fips28029, fips28031, fips28049, fips28065, fips28077, fips28121, fips28129"
fips28129,18114.11399517973,13074.826634100473,13344.778879223708,13417.510663662631,21504.512115439957,84994.53165473543,81077.36177637827,24985.02887865375,5007.536411570138,4444.854860824943,1741.646954407686,22680.156017163663,304386.8588413404,True,"fips28031, fips28061, fips28067, fips28101, fips28121, fips28123, fips28127"
fips28131,0.0,105.11413028814059,9125.837637885706,41833.977661462035,60624.499241204925,49195.112309435375,6071.142104243219,0.0,0.0,0.0,0.0,0.0,166955.6830845194,False,
fips28133,21565507.18847612,11048850.231902206,20893215.800643694,3483208.1007851404,6359080.96900506,40970734.48722351,43071941.22850483,1930903.0085124255,1146776.279998813,941357.6078927714,2358940.065416276,6740389.894184065,160510904.86254492,True,"fips28011, fips28027, fips28053, fips28083, fips28135, fips28151"
fips28135,214800.66829315654,222342.76051624585,3469907.606350813,10497514.558315901,18680748.11060241,38513893.224621885,35025981.759807765,20322689.932461888,5888680.855406999,2319563.117919445,645730.4011424734,228173.30162686965,136030026.29706585,False,
fips28137,30191.616760039342,28484.3654929838,244640.42539153295,707144.248746015,1585145.5522831567,3510873.96652532,3137062.0940065756,2309518.8560652807,641440.8523112418,251573.23950261576,65900.40136581188,28244.06746851566,12540219.68591909,False,
fips28139,0.0,0.0,0.0,2387.3781651210156,13686.230834818678,44190.08593080845,40025.62690602057,29124.832842377014,3231.8675020447413,0.0,0.0,0.0,132646.02218119046,False,
fips28141,0.0,0.0,0.0,964.9382837927404,6276.8615539396405,17697.31886494253,16004.464409774171,10093.445101065328,1214.8434482798982,0.0,0.0,0.0,52251.87166179431,False,
fips28143,180229.0136563462,184692.84853334425,2995922.876690276,7378148.409956954,15255308.186566828,29464314.48252129,25949080.706244107,16068379.577123256,4855180.57179039,1978856.6539935397,469476.5794054531,167097.72056736788,104946687.62704916,False,
fips28145,36627.94835058281,322550.66906417755,176537.03159685442,125328.89767158272,62406.000323267486,652886.7835709868,747811.3958373632,25070.277939152646,322901.08220546873,16266.505957692016,33926.903218199,75721.0506222186,2598034.546357546,True,"fips28009, fips28071, fips28081, fips28093, fips28115, fips28117, fips28139"
fips28147,0.0,0.0,0.0,3204.467268309858,18894.329619303346,42945.69097406324,31605.250887147617,15946.604003410437,2289.639679524542,0.0,0.0,0.0,114885.98243175904,False,
fips28149,3820.3526962130627,3462.9750728081467,35895.18922271396,109846.44279940857,193883.82613983066,324757.5855411942,256646.8670157858,149835.62891315235,52305.04960799215,27554.87923642949,10267.985088070964,4066.2034054580736,1172342.9847390573,False,
fips28151,263255.80582615454,294169.81108475477,4718206.725557148,13710641.312037855,26934819.62740943,47098076.56882525,43137277.24659444,25999440.608296394,8617482.083723992,2889908.4274097527,786970.7536385022,283363.78321692813,174733612.75362056,False,
fips28153,0.0,0.0,2759.31667034151,20755.825581535697,28647.973781902347,27971.744160779752,7097.759179112386,0.0,0.0,0.0,0.0,0.0,87232.6193736717,False,
fips28155,156299.9114214452,181906.06754495655,209391.56735142096,120401.98777750797,77410.05950608569,546410.8656103424,589509.2546031767,52167.40535539364,118395.8026395773,28311.46164991436,46886.80667143952,120820.5470493762,2247911.7371806363,True,"fips28013, fips28017, fips28019, fips28025, fips28043, fips28097, fips28105"
fips28157,5172.509096405277,7266.417190300203,25761.987554289193,65780.76941736588,104367.09535411424,152603.89324305527,132917.873188554,131141.9471293139,59086.23658811403,49883.612702215265,20754.17553132204,5563.170683151496,760299.6876782007,False,
fips28159,189618.21939589997,126525.70298206116,107550.10525561076,446101.3234174555,41526.742559271916,975170.232414548,883269.06189079,229239.5353227733,174979.89454125921,66591.03244314948,39774.284534973165,410391.20669363707,3690737.3414514298,True,"fips28007, fips28019, fips28069, fips28079, fips28099, fips28103, fips28105"
fips28161,4032938.844929248,2270375.8823026265,4434555.7423301805,49236.70041043861,1302981.8740664574,7576331.481814146,8344042.967030813,51217.94747396705,51587.36778798432,144861.49773283582,521019.01188491983,745462.8202471712,29524612.13801079,True,"fips28013, fips28043, fips28071, fips28107, fips28135"
fips28163,46585.13495616813,48084.401844019594,387376.5890607258,1354772.9452659318,2370179.3419855423,3809690.365773774,3011661.0162557573,1920387.5058807693,840996.8452778171,383131.25606966246,133668.488319712,51978.107043514145,14358511.997733394,False,
fips29001,413.11145191240394,332.28372623900304,436.807845055197,59070.81796883107,136055.9004621947,233762.2160423426,456016.8816564121,321473.0456204098,85296.96387327233,12620.240854435886,1020.45163857262,557.0600403415137,1307055.781180019,False,
fips29003,485135.3609585702,318948.4975849805,891751.9236819252,3767.768833524795,310710.36531712307,1371794.0298525698,808384.2357822754,4257.873169957339,4789.9017337325195,7022.347010717465,48038.57142828946,9227.382330634739,4263828.257684301,True,"fips20043, fips29021, fips29063, fips29075, fips29087, fips29147"
fips29005,632626.8539082392,411394.58304111956,1227198.8637727883,21314.502827124186,505546.4914453227,1852001.633459832,1131431.658722328,17366.233195049244,20256.876739243646,37392.8523371288,124939.126666521,28157.37510522975,6009627.051219926,True,"fips19071, fips19145, fips29087, fips29147, fips31127, fips31131"
fips29007,23567.07243318661,20160.216197965234,36057.477040011865,903325.1507080907,2729667.5847844277,4961630.548039831,6671650.676369935,4048973.352750328,792607.3566941239,163526.81626386,52691.22392720387,27353.840782013274,20431211.315990977,False,
fips29009,0.0,0.0,0.0,0.0,3576.6752505758272,32550.909809020235,104012.2655874677,103242.92986052111,38858.763860757455,7490.986388172896,0.0,0.0,289732.5307565152,False,
fips29011,526297.7347548275,248654.16125435987,1265091.4466907205,132705.18078919707,405003.66566539224,1747246.8154880023,1181596.4328720113,83316.56766956837,23822.143669409557,47605.82889006842,106114.40813772424,370566.0266870887,6138020.41256837,True,"fips20037, fips29039, fips29057, fips29097, fips29217"
fips29013,12521.017442516631,13180.416300434414,55948.00986911799,227839.60110220496,396198.92285719234,640695.226415975,1200536.323039234,904709.7727804184,272770.8635156695,72936.66709690192,14350.72694739746,9193.654242174758,3820881.2016092367,False,
fips29015,0.0,0.0,0.0,1617.316961764271,9214.306737754028,29333.097340669483,44086.280579123646,28015.56587553211,3625.6313927520823,0.0,0.0,0.0,115892.19888759562,False,
fips29017,11721092.928069895,6484403.804680659,16026382.408752153,84275.79961493694,3443876.581324528,22719304.404592894,24737746.588092636,105580.82232160584,76846.30077229817,203965.11974142859,787406.171159654,355067.6999109538,86745948.62903363,True,"fips29031, fips29123, fips29157, fips29207, fips29223"
fips29019,3422.1406579368377,3061.4478987389152,11719.106144119498,130755.05526894981,267712.1844826287,504549.9392789827,972116.4729728847,684098.5789551437,210423.91759726868,53098.22834820647,9019.05509156065,4320.947485750523,2854297.074182171,False,
fips29021,756.5422674052762,1018.4653209206163,1291.7946622661727,43782.0570340921,59157.04209886168,110085.2218439513,183916.20666538968,109979.8747364151,20177.037110671405,2176.7072332250486,1002.3145033254747,836.4926631419921,534179.7561396658,False,
fips29023,102688.77712637375,113456.93200277412,323595.29655584024,11536304.73867923,25270594.846974015,58540401.834366314,50981294.0644753,35833253.45692456,5740185.343886167,1130737.779339254,258034.71938330214,86643.33369743428,189917191.12341055,False,
fips29025,221771.69733951494,117860.57830622398,328174.1827738294,1846.030867577633,49246.95641330863,562785.0546705957,395725.4737627871,2124.396519964221,2133.398634567791,4047.7351995953813,11960.239760561277,5754.953336571737,1703430.6975850977,True,"fips29033, fips29049, fips29061, fips29063, fips29117, fips29177"
fips29027,890.1594229998555,504.06932040798705,511.2044104296074,107338.40607657259,345915.8020512751,663995.6836371197,852535.7173945531,499728.2450170293,58256.591708945336,8665.74084755432,2575.961511034824,1243.3981669615532,2542160.9795648833,False,
fips29029,7348.503488284214,824.2929133325321,48097.94127851762,0.0,15125.644921141135,65683.17152669831,27015.782377974807,0.0,0.0,0.0,2830.027254545745,0.0,166925.36376049434,True,"fips29015, fips29059, fips29085, fips29105, fips29131, fips29141, fips29169"
fips29031,31606.221408207173,39499.81866736443,155946.9154869478,3920768.9896249254,7714119.174648427,18472002.63440332,18045399.552747097,11752942.674026996,1974980.3851028944,312554.017720672,80717.64268035503,26276.660270118853,62526814.68678732,False,
fips29033,4013.539665903027,4793.023985401711,15227.952215855947,281933.0088247413,552023.5496364417,919463.6035304144,1278135.0566440215,739650.8763232045,120769.9557901006,32430.23760649332,9853.582033090315,5000.728331966018,3963295.1145876343,False,
