node,jan_hourly,feb_hourly,mar_hourly,apr_hourly,may_hourly,jun_hourly,jul_hourly,aug_hourly,sep_hourly,oct_hourly,nov_hourly,dec_hourly,unit
fips48055,34.3318288382751,43.353236038066164,62.08810244248839,95.90277724379351,98.47728196505912,159.70390117808336,172.8003059162651,211.94506718789873,92.68436496088822,68.71405319576981,42.7919519070258,31.8869559545937,m3/h
fips48057,156.1796324592327,223.70113471947272,336.6903460701368,314.4495274717892,446.1521465798083,805.0927718443345,959.8797379960198,1120.5750235979726,603.6601126918828,453.0595145295358,181.031325518587,135.3690693979554,m3/h
fips48059,35.97343749426783,41.72862927447712,59.229712298955114,62.272584723667016,84.2249784543684,108.90303920550411,108.35499922085955,60.83459102180678,15.068611413334278,42.56741837275801,43.07218760891874,35.11957683636065,m3/h
fips48061,3944.3440353785795,5028.851525225759,7848.223773047,12794.832570213064,17383.577364598805,35475.716857249805,73542.84739693212,85961.1548636604,35212.889126583876,23835.76351439929,9765.790134359015,3374.1218809650345,m3/h
fips48063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3/h
fips48065,1094.9719505373175,1498.5573748862157,7125.824394840321,21269.20054506972,29453.63514584001,40658.2055472141,40702.355241120626,18751.731588285573,4205.737552008209,1238.364008267556,977.3890790262323,590.534235273929,m3/h
fips48067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3/h
fips48069,79746.38041584041,62275.237090967705,99259.86581890668,6950.258489845009,51099.717839938916,138534.6169428249,109750.55858860421,7085.220176847631,4672.787985003777,8465.591323310935,23446.597414732947,30882.273971518676,m3/h
fips48071,1293.343288828989,1775.1399420649184,5753.317568492839,15954.133276366765,17739.33772617499,28410.015075386378,28280.405818621883,24711.121761547904,9730.357999333419,6196.410059088518,2793.8823539673576,823.8617302702415,m3/h
fips48073,8.718327587084609,11.811798317952636,32.37477543420574,120.16725482445469,194.80681545766024,220.56980542468082,180.94343993563035,149.93789051847932,80.7120776095008,38.66051123597895,18.019582712198236,9.336209433222644,m3/h
fips48075,2641.5563136737583,2028.2171635255515,4845.15884693753,856.5747070263774,2824.887279542206,4791.811174590726,3834.105890591182,826.8755188755525,738.6504637130685,988.3761082393729,1535.496748770673,1492.31928124033,m3/h
fips48077,125.84760830888439,141.63443390419877,219.2602996485451,325.93576653911003,277.121138264955,394.2367694606025,562.5753748317996,541.6471629167698,220.3858943510787,128.97080095751443,185.45524669814952,112.01542495007317,m3/h
fips48079,2522.2526829699573,3119.327576011038,4480.493205688372,7116.597121405938,12059.943115902031,30578.67084703046,38888.89335168378,41238.413895352394,27282.50508396522,14168.835306228462,3906.5430073457,1550.0246550298518,m3/h
fips48081,39.33169204394379,46.34702644572726,42.10775175408588,45.01018839690553,83.72490472787683,159.5822175697222,188.4227547411124,186.45854873410985,96.59697459931556,63.12358816087295,44.77448520297649,33.9793110196742,m3/h
fips48083,14.842483732812621,30.77902316322607,47.07424186492878,62.69144391113727,65.25703371167127,103.82904344160929,92.80407398798737,96.15928016060039,46.99538111982886,21.636274695885835,15.178612480984329,12.902232185125447,m3/h
fips48085,259.41112275640614,211.61692223420548,412.8686897835069,793.7215482407462,750.860476218403,956.0598189131358,1245.1871278291615,1169.8234620204514,573.0332581462086,321.22613721479735,441.0220306423783,220.69962571219753,m3/h
fips48087,1228.5394616706844,1763.6384687792663,7012.731306888325,9124.399855608783,11862.195482708672,18416.80359332925,18368.4031601258,14869.373236601194,5587.946770137387,2409.7127897709397,1412.3664783758636,942.0547885274701,m3/h
