Date,Week,Month,Year,Region,Diesel Price
01/03/2022,53,12,2021,Midwest,3.477
01/03/2022,53,12,2021,Gulf Coast,3.328
01/03/2022,53,12,2021,Rocky Mountains,3.687
01/03/2022,53,12,2021,West Coast,4.369
01/03/2022,53,12,2021,California,4.758
01/03/2022,53,12,2021,West Coast exc California,3.927
01/10/2022,1,1,2022,US,3.657
01/10/2022,1,1,2022,East Coast,3.645
01/10/2022,1,1,2022,New England,3.627
01/10/2022,1,1,2022,Central Atlantic,3.808
01/10/2022,1,1,2022,Lower Atlantic,3.547
01/10/2022,1,1,2022,Midwest,3.522
01/10/2022,1,1,2022,Gulf Coast,3.384
01/10/2022,1,1,2022,Rocky Mountains,3.666
01/10/2022,1,1,2022,West Coast,4.417
01/10/2022,1,1,2022,California,4.782
01/10/2022,1,1,2022,West Coast exc California,4.002
01/17/2022,2,1,2022,US,3.725
01/17/2022,2,1,2022,East Coast,3.719
01/17/2022,2,1,2022,New England,3.698
01/17/2022,2,1,2022,Central Atlantic,3.877
01/17/2022,2,1,2022,Lower Atlantic,3.624
01/17/2022,2,1,2022,Midwest,3.603
01/17/2022,2,1,2022,Gulf Coast,3.463
01/17/2022,2,1,2022,Rocky Mountains,3.678
01/17/2022,2,1,2022,West Coast,4.451
01/17/2022,2,1,2022,California,4.789
01/17/2022,2,1,2022,West Coast exc California,4.067
01/24/2022,3,1,2022,US,3.780
01/24/2022,3,1,2022,East Coast,3.781
01/24/2022,3,1,2022,New England,3.777
01/24/2022,3,1,2022,Central Atlantic,3.934
01/24/2022,3,1,2022,Lower Atlantic,3.686
01/24/2022,3,1,2022,Midwest,3.656
01/24/2022,3,1,2022,Gulf Coast,3.531
01/24/2022,3,1,2022,Rocky Mountains,3.698
01/24/2022,3,1,2022,West Coast,4.490
01/24/2022,3,1,2022,California,4.824
01/24/2022,3,1,2022,West Coast exc California,4.110
01/31/2022,4,1,2022,US,3.846
01/31/2022,4,1,2022,East Coast,3.852
01/31/2022,4,1,2022,New England,3.833
01/31/2022,4,1,2022,Central Atlantic,4.002
01/31/2022,4,1,2022,Lower Atlantic,3.761
01/31/2022,4,1,2022,Midwest,3.714
01/31/2022,4,1,2022,Gulf Coast,3.608
01/31/2022,4,1,2022,Rocky Mountains,3.757
01/31/2022,4,1,2022,West Coast,4.544
01/31/2022,4,1,2022,California,4.862
01/31/2022,4,1,2022,West Coast exc California,4.184
02/07/2022,5,2,2022,US,3.951
02/07/2022,5,2,2022,East Coast,3.971
02/07/2022,5,2,2022,New England,3.947
02/07/2022,5,2,2022,Central Atlantic,4.098
02/07/2022,5,2,2022,Lower Atlantic,3.896
02/07/2022,5,2,2022,Midwest,3.808
02/07/2022,5,2,2022,Gulf Coast,3.730
02/07/2022,5,2,2022,Rocky Mountains,3.861
02/07/2022,5,2,2022,West Coast,4.622
02/07/2022,5,2,2022,California,4.949
02/07/2022,5,2,2022,West Coast exc California,4.250
02/14/2022,6,2,2022,US,4.019
02/14/2022,6,2,2022,East Coast,4.063
02/14/2022,6,2,2022,New England,4.007
02/14/2022,6,2,2022,Central Atlantic,4.210
02/14/2022,6,2,2022,Lower Atlantic,3.980
02/14/2022,6,2,2022,Midwest,3.884
02/14/2022,6,2,2022,Gulf Coast,3.785
02/14/2022,6,2,2022,Rocky Mountains,3.911
02/14/2022,6,2,2022,West Coast,4.651
02/14/2022,6,2,2022,California,4.994
02/14/2022,6,2,2022,West Coast exc California,4.261
02/21/2022,7,2,2022,US,4.055
02/21/2022,7,2,2022,East Coast,4.112
02/21/2022,7,2,2022,New England,4.076
02/21/2022,7,2,2022,Central Atlantic,4.278
02/21/2022,7,2,2022,Lower Atlantic,4.014
02/21/2022,7,2,2022,Midwest,3.905
02/21/2022,7,2,2022,Gulf Coast,3.830
02/21/2022,7,2,2022,Rocky Mountains,3.931
02/21/2022,7,2,2022,West Coast,4.679
02/21/2022,7,2,2022,California,5.051
02/21/2022,7,2,2022,West Coast exc California,4.256
02/28/2022,8,2,2022,US,4.104
02/28/2022,8,2,2022,East Coast,4.161
02/28/2022,8,2,2022,New England,4.158
02/28/2022,8,2,2022,Central Atlantic,4.309
02/28/2022,8,2,2022,Lower Atlantic,4.069
02/28/2022,8,2,2022,Midwest,3.968
02/28/2022,8,2,2022,Gulf Coast,3.872
02/28/2022,8,2,2022,Rocky Mountains,3.976
02/28/2022,8,2,2022,West Coast,4.711
02/28/2022,8,2,2022,California,5.077
02/28/2022,8,2,2022,West Coast exc California,4.295
03/07/2022,9,3,2022,US,4.849
03/07/2022,9,3,2022,East Coast,4.970
03/07/2022,9,3,2022,New England,4.815
03/07/2022,9,3,2022,Central Atlantic,5.093
03/07/2022,9,3,2022,Lower Atlantic,4.919
03/07/2022,9,3,2022,Midwest,4.649
03/07/2022,9,3,2022,Gulf Coast,4.703
03/07/2022,9,3,2022,Rocky Mountains,4.542
03/07/2022,9,3,2022,West Coast,5.393
03/07/2022,9,3,2022,California,5.759
03/07/2022,9,3,2022,West Coast exc California,4.978
03/14/2022,10,3,2022,US,5.250
03/14/2022,10,3,2022,East Coast,5.334
03/14/2022,10,3,2022,New England,5.231
03/14/2022,10,3,2022,Central Atlantic,5.474
03/14/2022,10,3,2022,Lower Atlantic,5.264
03/14/2022,10,3,2022,Midwest,5.044
03/14/2022,10,3,2022,Gulf Coast,5.110
03/14/2022,10,3,2022,Rocky Mountains,4.966
03/14/2022,10,3,2022,West Coast,5.867
03/14/2022,10,3,2022,California,6.264
03/14/2022,10,3,2022,West Coast exc California,5.416
03/21/2022,11,3,2022,US,5.134
03/21/2022,11,3,2022,East Coast,5.179
03/21/2022,11,3,2022,New England,5.125
03/21/2022,11,3,2022,Central Atlantic,5.303
03/21/2022,11,3,2022,Lower Atlantic,5.110
03/21/2022,11,3,2022,Midwest,4.959
03/21/2022,11,3,2022,Gulf Coast,4.964
03/21/2022,11,3,2022,Rocky Mountains,4.887
03/21/2022,11,3,2022,West Coast,5.797
03/21/2022,11,3,2022,California,6.218
03/21/2022,11,3,2022,West Coast exc California,5.319
03/28/2022,12,3,2022,US,5.185
03/28/2022,12,3,2022,East Coast,5.249
03/28/2022,12,3,2022,New England,5.309
03/28/2022,12,3,2022,Central Atlantic,5.400
03/28/2022,12,3,2022,Lower Atlantic,5.145
03/28/2022,12,3,2022,Midwest,4.994
03/28/2022,12,3,2022,Gulf Coast,4.972
03/28/2022,12,3,2022,Rocky Mountains,5.044
03/28/2022,12,3,2022,West Coast,5.874
03/28/2022,12,3,2022,California,6.289
03/28/2022,12,3,2022,West Coast exc California,5.402
04/04/2022,13,4,2022,US,5.144
04/04/2022,13,4,2022,East Coast,5.206
04/04/2022,13,4,2022,New England,5.283
04/04/2022,13,4,2022,Central Atlantic,5.363
04/04/2022,13,4,2022,Lower Atlantic,5.095
04/04/2022,13,4,2022,Midwest,4.947
04/04/2022,13,4,2022,Gulf Coast,4.929
04/04/2022,13,4,2022,Rocky Mountains,5.055
04/04/2022,13,4,2022,West Coast,5.832
04/04/2022,13,4,2022,California,6.289
04/04/2022,13,4,2022,West Coast exc California,5.312
04/11/2022,14,4,2022,US,5.073
04/11/2022,14,4,2022,East Coast,5.128
04/11/2022,14,4,2022,New England,5.181
04/11/2022,14,4,2022,Central Atlantic,5.291
04/11/2022,14,4,2022,Lower Atlantic,5.018
04/11/2022,14,4,2022,Midwest,4.887
04/11/2022,14,4,2022,Gulf Coast,4.840
04/11/2022,14,4,2022,Rocky Mountains,5.042
04/11/2022,14,4,2022,West Coast,5.761
04/11/2022,14,4,2022,California,6.223
04/11/2022,14,4,2022,West Coast exc California,5.236
04/18/2022,15,4,2022,US,5.101
04/18/2022,15,4,2022,East Coast,5.151
04/18/2022,15,4,2022,New England,5.177
04/18/2022,15,4,2022,Central Atlantic,5.335
04/18/2022,15,4,2022,Lower Atlantic,5.033
04/18/2022,15,4,2022,Midwest,4.921
04/18/2022,15,4,2022,Gulf Coast,4.855
04/18/2022,15,4,2022,Rocky Mountains,5.094
04/18/2022,15,4,2022,West Coast,5.795
04/18/2022,15,4,2022,California,6.250
04/18/2022,15,4,2022,West Coast exc California,5.278
04/25/2022,16,4,2022,US,5.160
04/25/2022,16,4,2022,East Coast,5.209
04/25/2022,16,4,2022,New England,5.240
04/25/2022,16,4,2022,Central Atlantic,5.400
04/25/2022,16,4,2022,Lower Atlantic,5.086
04/25/2022,16,4,2022,Midwest,4.987
04/25/2022,16,4,2022,Gulf Coast,4.916
04/25/2022,16,4,2022,Rocky Mountains,5.154
04/25/2022,16,4,2022,West Coast,5.841
04/25/2022,16,4,2022,California,6.277
04/25/2022,16,4,2022,West Coast exc California,5.346
05/02/2022,17,4,2022,US,5.509
05/02/2022,17,4,2022,East Coast,5.701
05/02/2022,17,4,2022,New England,6.101
05/02/2022,17,4,2022,Central Atlantic,6.080
05/02/2022,17,4,2022,Lower Atlantic,5.401
05/02/2022,17,4,2022,Midwest,5.329
05/02/2022,17,4,2022,Gulf Coast,5.210
05/02/2022,17,4,2022,Rocky Mountains,5.406
05/02/2022,17,4,2022,West Coast,6.021
05/02/2022,17,4,2022,California,6.412
05/02/2022,17,4,2022,West Coast exc California,5.577
05/09/2022,18,5,2022,US,5.623
05/09/2022,18,5,2022,East Coast,5.907
05/09/2022,18,5,2022,New England,6.339
05/09/2022,18,5,2022,Central Atlantic,6.318
05/09/2022,18,5,2022,Lower Atlantic,5.580
05/09/2022,18,5,2022,Midwest,5.386
05/09/2022,18,5,2022,Gulf Coast,5.339
05/09/2022,18,5,2022,Rocky Mountains,5.461
05/09/2022,18,5,2022,West Coast,6.071
05/09/2022,18,5,2022,California,6.461
05/09/2022,18,5,2022,West Coast exc California,5.628
05/16/2022,19,5,2022,US,5.613
05/16/2022,19,5,2022,East Coast,5.944
05/16/2022,19,5,2022,New England,6.431
05/16/2022,19,5,2022,Central Atlantic,6.360
05/16/2022,19,5,2022,Lower Atlantic,5.605
05/16/2022,19,5,2022,Midwest,5.346
05/16/2022,19,5,2022,Gulf Coast,5.295
05/16/2022,19,5,2022,Rocky Mountains,5.468
05/16/2022,19,5,2022,West Coast,6.075
05/16/2022,19,5,2022,California,6.477
05/16/2022,19,5,2022,West Coast exc California,5.619
05/23/2022,20,5,2022,US,5.571
05/23/2022,20,5,2022,East Coast,5.905
05/23/2022,20,5,2022,New England,6.371
05/23/2022,20,5,2022,Central Atlantic,6.325
05/23/2022,20,5,2022,Lower Atlantic,5.568
05/23/2022,20,5,2022,Midwest,5.293
05/23/2022,20,5,2022,Gulf Coast,5.216
05/23/2022,20,5,2022,Rocky Mountains,5.498
05/23/2022,20,5,2022,West Coast,6.081
05/23/2022,20,5,2022,California,6.502
05/23/2022,20,5,2022,West Coast exc California,5.603
05/30/2022,21,5,2022,US,5.539
05/30/2022,21,5,2022,East Coast,5.848
05/30/2022,21,5,2022,New England,6.226
05/30/2022,21,5,2022,Central Atlantic,6.225
05/30/2022,21,5,2022,Lower Atlantic,5.552
05/30/2022,21,5,2022,Midwest,5.247
05/30/2022,21,5,2022,Gulf Coast,5.180
05/30/2022,21,5,2022,Rocky Mountains,5.494
05/30/2022,21,5,2022,West Coast,6.134
05/30/2022,21,5,2022,California,6.542
05/30/2022,21,5,2022,West Coast exc California,5.670
06/06/2022,22,6,2022,US,5.703
06/06/2022,22,6,2022,East Coast,5.922
06/06/2022,22,6,2022,New England,6.195
06/06/2022,22,6,2022,Central Atlantic,6.196
06/06/2022,22,6,2022,Lower Atlantic,5.707
06/06/2022,22,6,2022,Midwest,5.468
06/06/2022,22,6,2022,Gulf Coast,5.309
06/06/2022,22,6,2022,Rocky Mountains,5.591
06/06/2022,22,6,2022,West Coast,6.441
06/06/2022,22,6,2022,California,6.831
06/06/2022,22,6,2022,West Coast exc California,5.999
06/13/2022,23,6,2022,US,5.718
06/13/2022,23,6,2022,East Coast,5.852
06/13/2022,23,6,2022,New England,6.122
06/13/2022,23,6,2022,Central Atlantic,6.084
06/13/2022,23,6,2022,Lower Atlantic,5.736
06/13/2022,23,6,2022,Midwest,5.631
06/13/2022,23,6,2022,Gulf Coast,5.370
06/13/2022,23,6,2022,Rocky Mountains,5.692
06/13/2022,23,6,2022,West Coast,6.423
06/13/2022,23,6,2022,California,6.887
06/13/2022,23,6,2022,West Coast exc California,6.022
06/20/2022,24,6,2022,US,5.810
06/20/2022,24,6,2022,East Coast,5.883
06/20/2022,24,6,2022,New England,6.123
06/20/2022,24,6,2022,Central Atlantic,6.129
06/20/2022,24,6,2022,Lower Atlantic,5.762
06/20/2022,24,6,2022,Midwest,5.780
06/20/2022,24,6,2022,Gulf Coast,5.453
06/20/2022,24,6,2022,Rocky Mountains,5.782
06/20/2022,24,6,2022,West Coast,6.516
06/20/2022,24,6,2022,California,6.915
06/20/2022,24,6,2022,West Coast exc California,6.151
06/27/2022,25,6,2022,US,5.783
06/27/2022,25,6,2022,East Coast,5.814
06/27/2022,25,6,2022,New England,6.030
06/27/2022,25,6,2022,Central Atlantic,6.058
06/27/2022,25,6,2022,Lower Atlantic,5.699
06/27/2022,25,6,2022,Midwest,5.767
06/27/2022,25,6,2022,Gulf Coast,5.441
06/27/2022,25,6,2022,Rocky Mountains,5.770
06/27/2022,25,6,2022,West Coast,6.480
06/27/2022,25,6,2022,California,6.863
06/27/2022,25,6,2022,West Coast exc California,6.146
07/04/2022,26,7,2022,US,5.675
07/04/2022,26,7,2022,East Coast,5.713
07/04/2022,26,7,2022,New England,5.919
07/04/2022,26,7,2022,Central Atlantic,5.964
07/04/2022,26,7,2022,Lower Atlantic,5.597
07/04/2022,26,7,2022,Midwest,5.647
07/04/2022,26,7,2022,Gulf Coast,5.330
07/04/2022,26,7,2022,Rocky Mountains,5.732
07/04/2022,26,7,2022,West Coast,6.389
07/04/2022,26,7,2022,California,6.779
07/04/2022,26,7,2022,West Coast exc California,6.036
07/11/2022,27,7,2022,US,5.568
07/11/2022,27,7,2022,East Coast,5.600
07/11/2022,27,7,2022,New England,5.820
07/11/2022,27,7,2022,Central Atlantic,5.865
07/11/2022,27,7,2022,Lower Atlantic,5.479
07/11/2022,27,7,2022,Midwest,5.542
07/11/2022,27,7,2022,Gulf Coast,5.217
07/11/2022,27,7,2022,Rocky Mountains,5.674
07/11/2022,27,7,2022,West Coast,6.285
07/11/2022,27,7,2022,California,6.665
07/11/2022,27,7,2022,West Coast exc California,5.941
07/18/2022,28,7,2022,US,5.432
07/18/2022,28,7,2022,East Coast,5.467
07/18/2022,28,7,2022,New England,5.693
07/18/2022,28,7,2022,Central Atlantic,5.740
07/18/2022,28,7,2022,Lower Atlantic,5.340
07/18/2022,28,7,2022,Midwest,5.409
07/18/2022,28,7,2022,Gulf Coast,5.083
07/18/2022,28,7,2022,Rocky Mountains,5.546
07/18/2022,28,7,2022,West Coast,6.116
07/18/2022,28,7,2022,California,6.516
07/18/2022,28,7,2022,West Coast exc California,5.768
07/25/2022,29,7,2022,US,5.268
07/25/2022,29,7,2022,East Coast,5.299
07/25/2022,29,7,2022,New England,5.539
07/25/2022,29,7,2022,Central Atlantic,5.620
07/25/2022,29,7,2022,Lower Atlantic,5.154
07/25/2022,29,7,2022,Midwest,5.241
07/25/2022,29,7,2022,Gulf Coast,4.911
07/25/2022,29,7,2022,Rocky Mountains,5.389
07/25/2022,29,7,2022,West Coast,5.982
07/25/2022,29,7,2022,California,6.389
07/25/2022,29,7,2022,West Coast exc California,5.615
08/01/2022,30,7,2022,US,5.138
08/01/2022,30,7,2022,East Coast,5.181
08/01/2022,30,7,2022,New England,5.463
08/01/2022,30,7,2022,Central Atlantic,5.518
08/01/2022,30,7,2022,Lower Atlantic,5.027
08/01/2022,30,7,2022,Midwest,5.108
08/01/2022,30,7,2022,Gulf Coast,4.801
08/01/2022,30,7,2022,Rocky Mountains,5.181
08/01/2022,30,7,2022,West Coast,5.803
08/01/2022,30,7,2022,California,6.266
08/01/2022,30,7,2022,West Coast exc California,5.399
08/08/2022,31,8,2022,US,4.993
08/08/2022,31,8,2022,East Coast,5.037
08/08/2022,31,8,2022,New England,5.351
08/08/2022,31,8,2022,Central Atlantic,5.384
08/08/2022,31,8,2022,Lower Atlantic,4.874
08/08/2022,31,8,2022,Midwest,4.959
08/08/2022,31,8,2022,Gulf Coast,4.677
08/08/2022,31,8,2022,Rocky Mountains,5.040
08/08/2022,31,8,2022,West Coast,5.630
08/08/2022,31,8,2022,California,6.097
08/08/2022,31,8,2022,West Coast exc California,5.224
08/15/2022,32,8,2022,US,4.911
08/15/2022,32,8,2022,East Coast,4.950
08/15/2022,32,8,2022,New England,5.175
08/15/2022,32,8,2022,Central Atlantic,5.291
08/15/2022,32,8,2022,Lower Atlantic,4.802
08/15/2022,32,8,2022,Midwest,4.872
08/15/2022,32,8,2022,Gulf Coast,4.614
08/15/2022,32,8,2022,Rocky Mountains,4.963
08/15/2022,32,8,2022,West Coast,5.541
08/15/2022,32,8,2022,California,6.019
08/15/2022,32,8,2022,West Coast exc California,5.124
08/22/2022,33,8,2022,US,4.909
08/22/2022,33,8,2022,East Coast,4.922
08/22/2022,33,8,2022,New England,5.122
08/22/2022,33,8,2022,Central Atlantic,5.209
08/22/2022,33,8,2022,Lower Atlantic,4.795
08/22/2022,33,8,2022,Midwest,4.890
08/22/2022,33,8,2022,Gulf Coast,4.619
08/22/2022,33,8,2022,Rocky Mountains,4.885
08/22/2022,33,8,2022,West Coast,5.548
08/22/2022,33,8,2022,California,6.029
08/22/2022,33,8,2022,West Coast exc California,5.130
08/29/2022,34,8,2022,US,5.115
08/29/2022,34,8,2022,East Coast,5.066
08/29/2022,34,8,2022,New England,5.183
08/29/2022,34,8,2022,Central Atlantic,5.234
08/29/2022,34,8,2022,Lower Atlantic,4.992
08/29/2022,34,8,2022,Midwest,5.172
08/29/2022,34,8,2022,Gulf Coast,4.821
08/29/2022,34,8,2022,Rocky Mountains,4.972
08/29/2022,34,8,2022,West Coast,5.719
08/29/2022,34,8,2022,California,6.202
08/29/2022,34,8,2022,West Coast exc California,5.300
09/05/2022,35,9,2022,US,5.084
09/05/2022,35,9,2022,East Coast,5.033
09/05/2022,35,9,2022,New England,5.161
09/05/2022,35,9,2022,Central Atlantic,5.223
09/05/2022,35,9,2022,Lower Atlantic,4.950
09/05/2022,35,9,2022,Midwest,5.132
09/05/2022,35,9,2022,Gulf Coast,4.796
09/05/2022,35,9,2022,Rocky Mountains,4.971
09/05/2022,35,9,2022,West Coast,5.693
09/05/2022,35,9,2022,California,6.174
09/05/2022,35,9,2022,West Coast exc California,5.275
09/12/2022,36,9,2022,US,5.033
09/12/2022,36,9,2022,East Coast,4.949
09/12/2022,36,9,2022,New England,5.087
09/12/2022,36,9,2022,Central Atlantic,5.134
09/12/2022,36,9,2022,Lower Atlantic,4.865
09/12/2022,36,9,2022,Midwest,5.085
09/12/2022,36,9,2022,Gulf Coast,4.760
09/12/2022,36,9,2022,Rocky Mountains,4.961
09/12/2022,36,9,2022,West Coast,5.658
09/12/2022,36,9,2022,California,6.164
09/12/2022,36,9,2022,West Coast exc California,5.217
09/19/2022,37,9,2022,US,4.964
09/19/2022,37,9,2022,East Coast,4.889
09/19/2022,37,9,2022,New England,5.011
09/19/2022,37,9,2022,Central Atlantic,5.093
09/19/2022,37,9,2022,Lower Atlantic,4.800
09/19/2022,37,9,2022,Midwest,4.995
09/19/2022,37,9,2022,Gulf Coast,4.690
09/19/2022,37,9,2022,Rocky Mountains,4.932
09/19/2022,37,9,2022,West Coast,5.612
09/19/2022,37,9,2022,California,6.149
09/19/2022,37,9,2022,West Coast exc California,5.144
09/26/2022,38,9,2022,US,4.889
09/26/2022,38,9,2022,East Coast,4.836
09/26/2022,38,9,2022,New England,4.967
09/26/2022,38,9,2022,Central Atlantic,5.024
09/26/2022,38,9,2022,Lower Atlantic,4.752
09/26/2022,38,9,2022,Midwest,4.881
09/26/2022,38,9,2022,Gulf Coast,4.623
09/26/2022,38,9,2022,Rocky Mountains,4.885
09/26/2022,38,9,2022,West Coast,5.567
09/26/2022,38,9,2022,California,6.110
09/26/2022,38,9,2022,West Coast exc California,5.094
10/03/2022,39,9,2022,US,4.836
10/03/2022,39,9,2022,East Coast,4.797
10/03/2022,39,9,2022,New England,4.874
10/03/2022,39,9,2022,Central Atlantic,4.994
10/03/2022,39,9,2022,Lower Atlantic,4.716
10/03/2022,39,9,2022,Midwest,4.819
10/03/2022,39,9,2022,Gulf Coast,4.557
10/03/2022,39,9,2022,Rocky Mountains,4.870
10/03/2022,39,9,2022,West Coast,5.535
10/03/2022,39,9,2022,California,6.077
10/03/2022,39,9,2022,West Coast exc California,5.063
10/10/2022,40,10,2022,US,5.224
10/10/2022,40,10,2022,East Coast,5.130
10/10/2022,40,10,2022,New England,5.149
10/10/2022,40,10,2022,Central Atlantic,5.326
10/10/2022,40,10,2022,Lower Atlantic,5.056
10/10/2022,40,10,2022,Midwest,5.270
10/10/2022,40,10,2022,Gulf Coast,4.897
10/10/2022,40,10,2022,Rocky Mountains,5.199
10/10/2022,40,10,2022,West Coast,5.972
10/10/2022,40,10,2022,California,6.489
10/10/2022,40,10,2022,West Coast exc California,5.521
10/17/2022,41,10,2022,US,5.339
10/17/2022,41,10,2022,East Coast,5.350
10/17/2022,41,10,2022,New England,5.595
10/17/2022,41,10,2022,Central Atlantic,5.728
10/17/2022,41,10,2022,Lower Atlantic,5.190
10/17/2022,41,10,2022,Midwest,5.346
10/17/2022,41,10,2022,Gulf Coast,5.018
10/17/2022,41,10,2022,Rocky Mountains,5.268
10/17/2022,41,10,2022,West Coast,5.997
10/17/2022,41,10,2022,California,6.499
10/17/2022,41,10,2022,West Coast exc California,5.572
10/24/2022,42,10,2022,US,5.341
10/24/2022,42,10,2022,East Coast,5.379
10/24/2022,42,10,2022,New England,5.773
10/24/2022,42,10,2022,Central Atlantic,5.821
10/24/2022,42,10,2022,Lower Atlantic,5.182
10/24/2022,42,10,2022,Midwest,5.369
10/24/2022,42,10,2022,Gulf Coast,4.987
10/24/2022,42,10,2022,Rocky Mountains,5.338
10/24/2022,42,10,2022,West Coast,5.876
10/24/2022,42,10,2022,California,6.331
10/24/2022,42,10,2022,West Coast exc California,5.479
10/31/2022,43,10,2022,US,5.317
10/31/2022,43,10,2022,East Coast,5.400
10/31/2022,43,10,2022,New England,5.852
10/31/2022,43,10,2022,Central Atlantic,5.877
10/31/2022,43,10,2022,Lower Atlantic,5.183
10/31/2022,43,10,2022,Midwest,5.327
10/31/2022,43,10,2022,Gulf Coast,4.965
10/31/2022,43,10,2022,Rocky Mountains,5.302
10/31/2022,43,10,2022,West Coast,5.810
10/31/2022,43,10,2022,California,6.254
10/31/2022,43,10,2022,West Coast exc California,5.424
11/07/2022,44,11,2022,US,5.333
11/07/2022,44,11,2022,East Coast,5.473
11/07/2022,44,11,2022,New England,5.965
11/07/2022,44,11,2022,Central Atlantic,5.977
11/07/2022,44,11,2022,Lower Atlantic,5.242
11/07/2022,44,11,2022,Midwest,5.351
11/07/2022,44,11,2022,Gulf Coast,4.937
11/07/2022,44,11,2022,Rocky Mountains,5.338
11/07/2022,44,11,2022,West Coast,5.764
11/07/2022,44,11,2022,California,6.191
11/07/2022,44,11,2022,West Coast exc California,5.393
11/14/2022,45,11,2022,US,5.313
11/14/2022,45,11,2022,East Coast,5.474
11/14/2022,45,11,2022,New England,6.060
11/14/2022,45,11,2022,Central Atlantic,5.989
11/14/2022,45,11,2022,Lower Atlantic,5.242
11/14/2022,45,11,2022,Midwest,5.321
11/14/2022,45,11,2022,Gulf Coast,4.886
11/14/2022,45,11,2022,Rocky Mountains,5.401
11/14/2022,45,11,2022,West Coast,5.769
11/14/2022,45,11,2022,California,6.180
11/14/2022,45,11,2022,West Coast exc California,5.412
11/21/2022,46,11,2022,US,5.233
11/21/2022,46,11,2022,East Coast,5.411
11/21/2022,46,11,2022,New England,5.963
11/21/2022,46,11,2022,Central Atlantic,5.941
11/21/2022,46,11,2022,Lower Atlantic,5.178
11/21/2022,46,11,2022,Midwest,5.231
11/21/2022,46,11,2022,Gulf Coast,4.782
11/21/2022,46,11,2022,Rocky Mountains,5.438
11/21/2022,46,11,2022,West Coast,5.744
11/21/2022,46,11,2022,California,6.105
11/21/2022,46,11,2022,West Coast exc California,5.430
11/28/2022,47,11,2022,US,5.141
11/28/2022,47,11,2022,East Coast,5.336
11/28/2022,47,11,2022,New England,5.860
11/28/2022,47,11,2022,Central Atlantic,5.876
11/28/2022,47,11,2022,Lower Atlantic,5.088
11/28/2022,47,11,2022,Midwest,5.108
11/28/2022,47,11,2022,Gulf Coast,4.699
11/28/2022,47,11,2022,Rocky Mountains,5.392
11/28/2022,47,11,2022,West Coast,5.666
11/28/2022,47,11,2022,California,6.006
11/28/2022,47,11,2022,West Coast exc California,5.369
12/05/2022,48,12,2022,US,4.967
12/05/2022,48,12,2022,East Coast,5.191
12/05/2022,48,12,2022,New England,5.634
12/05/2022,48,12,2022,Central Atlantic,5.729
12/05/2022,48,12,2022,Lower Atlantic,4.953
12/05/2022,48,12,2022,Midwest,4.907
12/05/2022,48,12,2022,Gulf Coast,4.524
12/05/2022,48,12,2022,Rocky Mountains,5.250
12/05/2022,48,12,2022,West Coast,5.502
12/05/2022,48,12,2022,California,5.816
12/05/2022,48,12,2022,West Coast exc California,5.227
12/12/2022,49,12,2022,US,4.754
12/12/2022,49,12,2022,East Coast,5.007
12/12/2022,49,12,2022,New England,5.483
12/12/2022,49,12,2022,Central Atlantic,5.505
12/12/2022,49,12,2022,Lower Atlantic,4.779
12/12/2022,49,12,2022,Midwest,4.651
12/12/2022,49,12,2022,Gulf Coast,4.344
12/12/2022,49,12,2022,Rocky Mountains,5.027
12/12/2022,49,12,2022,West Coast,5.287
12/12/2022,49,12,2022,California,5.562
12/12/2022,49,12,2022,West Coast exc California,5.048
12/19/2022,50,12,2022,US,4.596
12/19/2022,50,12,2022,East Coast,4.847
12/19/2022,50,12,2022,New England,5.257
12/19/2022,50,12,2022,Central Atlantic,5.316
12/19/2022,50,12,2022,Lower Atlantic,4.637
12/19/2022,50,12,2022,Midwest,4.477
12/19/2022,50,12,2022,Gulf Coast,4.205
12/19/2022,50,12,2022,Rocky Mountains,4.860
12/19/2022,50,12,2022,West Coast,5.138
12/19/2022,50,12,2022,California,5.437
12/19/2022,50,12,2022,West Coast exc California,4.877
12/26/2022,51,12,2022,US,4.537
12/26/2022,51,12,2022,East Coast,4.808
12/26/2022,51,12,2022,New England,5.146
12/26/2022,51,12,2022,Central Atlantic,5.286
12/26/2022,51,12,2022,Lower Atlantic,4.604
12/26/2022,51,12,2022,Midwest,4.402
12/26/2022,51,12,2022,Gulf Coast,4.164
12/26/2022,51,12,2022,Rocky Mountains,4.745
12/26/2022,51,12,2022,West Coast,5.068
12/26/2022,51,12,2022,California,5.415
12/26/2022,51,12,2022,West Coast exc California,4.766
01/02/2023,52,12,2022,US,4.583
01/02/2023,52,12,2022,East Coast,4.852
01/02/2023,52,12,2022,New England,5.118
01/02/2023,52,12,2022,Central Atlantic,5.235
01/02/2023,52,12,2022,Lower Atlantic,4.689
01/02/2023,52,12,2022,Midwest,4.423
01/02/2023,52,12,2022,Gulf Coast,4.267
01/02/2023,52,12,2022,Rocky Mountains,4.730
01/02/2023,52,12,2022,West Coast,5.091
01/02/2023,52,12,2022,California,5.466
01/02/2023,52,12,2022,West Coast exc California,4.765
01/09/2023,1,1,2023,US,4.549
01/09/2023,1,1,2023,East Coast,4.812
01/09/2023,1,1,2023,New England,5.094
01/09/2023,1,1,2023,Central Atlantic,5.203
01/09/2023,1,1,2023,Lower Atlantic,4.641
01/09/2023,1,1,2023,Midwest,4.390
01/09/2023,1,1,2023,Gulf Coast,4.223
01/09/2023,1,1,2023,Rocky Mountains,4.697
